0.6665,0.9473,0.3074,0.6836,0.4316,0.661,0.05835,0.672,0.701,0.4287,0.6157,0.162,0.562,0.4756,0.3074,0.4048,0.9473,0.0654,0.1022,0.9736,0.2788,0.663,0.5874,0.623,0.661,0.0881,0.2988,0.1528,0.738,0.7275,0.634,0.2036,0.2156,0.10596,0.5107,0.3154,0.7646,0.436,0.588,0.1672,0.1677,0.1406,0.469,0.5293,0.3325,0.788,0.1677,0.661,0.988,0.4526,0.5566,0.10596,0.751,0.2036,0.4446,0.1555,0.306,0.4175,0.2012,0.963,0.751,0.623,0.588,0.2988,0.8193,0.545,0.987,0.9688,0.0881,0.67,0.4048,0.562,0.3154,0.2666,0.8135,0.2788,0.1213,0.04816,0.738,0.7446,0.704,0.7134,0.963,0.7026,0.758,0.6006,0.9204,0.0654,0.62,0.526,0.62,0.987,0.2666,0.2389,0.5107,0.7354,0.6055,0.7646,0.6665,0.1555
0.6953,0.8066,0.3074,0.6357,0.4302,0.6973,0.07324,0.669,0.7026,0.4302,0.589,0.1646,0.591,0.4558,0.3074,0.4211,0.9473,0.0654,0.10406,0.838,0.2788,0.6885,0.588,0.6787,0.67,0.2032,0.2988,0.2294,0.704,0.6665,0.617,0.2053,0.2096,0.105,0.679,0.509,0.7646,0.4585,0.547,0.1646,0.1677,0.1897,0.4934,0.467,0.2029,0.6494,0.1677,0.6973,0.9873,0.504,0.509,0.105,0.6274,0.2032,0.4248,0.1555,0.2294,0.4211,0.2053,0.963,0.712,0.62,0.6074,0.2988,0.8164,0.545,0.954,0.9775,0.0881,0.6387,0.5527,0.5703,0.2355,0.2666,0.6934,0.2788,0.1213,0.04816,0.7363,0.712,0.728,0.6934,0.828,0.833,0.728,0.7266,0.954,0.0654,0.6733,0.4934,0.632,0.9775,0.2666,0.1897,0.6406,0.6885,0.6777,0.721,0.6953,0.2355
0.266,0.751,0.3074,0.5713,0.4275,0.724,0.0807,0.6514,0.76,0.577,0.583,0.1646,0.632,0.457,0.543,0.433,0.9473,0.0852,0.1045,0.7446,0.3032,0.6616,0.579,0.7217,0.668,0.1638,0.289,0.2593,0.6997,0.668,0.653,0.2175,0.2064,0.1239,0.6787,0.3706,0.7217,0.4138,0.6895,0.289,0.2284,0.209,0.351,0.444,0.2234,0.6855,0.1265,0.698,0.975,0.5654,0.5713,0.2278,0.5654,0.217,0.4275,0.1555,0.2234,0.3306,0.2053,0.975,0.712,0.659,0.672,0.4104,0.76,0.4382,0.954,0.9775,0.0807,0.6455,0.5527,0.509,0.372,0.293,0.6934,0.3032,0.1239,0.1638,0.672,0.712,0.7275,0.6934,0.828,0.6895,0.728,0.708,0.954,0.0654,0.632,0.4104,0.7446,0.9775,0.293,0.2126,0.543,0.708,0.6616,0.6855,0.659,0.266
0.2593,0.723,0.3008,0.5713,0.3386,0.839,0.2136,0.6416,0.744,0.56,0.581,0.1642,0.6416,0.414,0.6025,0.3906,0.9473,0.0742,0.1155,0.748,0.2588,0.6616,0.581,0.7217,0.668,0.2112,0.255,0.2588,0.6895,0.668,0.6562,0.2496,0.2156,0.1895,0.6895,0.2935,0.7217,0.4143,0.6895,0.2776,0.228,0.1986,0.3906,0.4375,0.2109,0.6855,0.1632,0.723,0.9766,0.551,0.5713,0.1956,0.5654,0.215,0.3164,0.1216,0.2156,0.3386,0.2496,0.8496,0.6104,0.6562,0.6655,0.3633,0.76,0.4375,0.954,0.977,0.2412,0.617,0.559,0.6104,0.4124,0.267,0.6934,0.3008,0.1216,0.1638,0.672,0.7197,0.7197,0.6934,0.839,0.6895,0.744,0.708,0.954,0.0742,0.617,0.4124,0.7266,0.977,0.2935,0.241,0.551,0.7266,0.6616,0.6855,0.6655,0.2593
0.7354,0.723,0.28,0.4082,0.3823,0.839,0.2146,0.5117,0.628,0.5596,0.6045,0.1641,0.6514,0.4258,0.646,0.4976,0.9473,0.0742,0.1155,0.7373,0.3953,0.548,0.579,0.6177,0.643,0.2196,0.2522,0.2477,0.666,0.607,0.661,0.2522,0.2151,0.2021,0.6616,0.2935,0.72,0.5527,0.6113,0.2593,0.2196,0.197,0.3628,0.5244,0.2856,0.605,0.1636,0.665,0.9766,0.676,0.5527,0.197,0.674,0.2021,0.3623,0.1216,0.2151,0.2856,0.2458,0.8496,0.5977,0.6743,0.632,0.3628,0.6973,0.4258,0.954,0.9766,0.2573,0.6245,0.592,0.579,0.502,0.2573,0.5977,0.3008,0.1216,0.1636,0.6616,0.7075,0.6973,0.707,0.7183,0.7134,0.676,0.7075,0.836,0.0742,0.6177,0.3953,0.7266,0.9062,0.2935,0.2593,0.607,0.8096,0.7354,0.6743,0.665,0.2458
0.3647,0.7407,0.2827,0.5527,0.3887,0.784,0.2302,0.505,0.6294,0.577,0.6284,0.1638,0.63,0.4258,0.6294,0.617,0.9507,0.0742,0.1395,0.7363,0.3206,0.4036,0.598,0.608,0.6543,0.2196,0.2522,0.2554,0.757,0.6064,0.668,0.2522,0.2151,0.2021,0.7705,0.2935,0.635,0.5977,0.482,0.1875,0.2196,0.197,0.4783,0.552,0.3804,0.6396,0.272,0.6646,0.9766,0.676,0.4124,0.3047,0.675,0.2534,0.482,0.1875,0.2013,0.2896,0.261,0.757,0.577,0.668,0.618,0.509,0.7407,0.3433,0.9507,0.9766,0.3005,0.676,0.5977,0.426,0.5054,0.2554,0.6445,0.3005,0.1875,0.2827,0.6846,0.7734,0.635,0.714,0.715,0.714,0.675,0.6846,0.7734,0.1785,0.617,0.2837,0.6445,0.7705,0.2866,0.3452,0.618,0.8096,0.7363,0.4924,0.499,0.3647
0.338,0.7407,0.3223,0.5522,0.4927,0.707,0.2302,0.5513,0.632,0.4504,0.5396,0.1638,0.642,0.4258,0.623,0.6133,0.88,0.1069,0.1069,0.677,0.3223,0.4036,0.616,0.643,0.662,0.2402,0.2522,0.2554,0.711,0.6133,0.6885,0.253,0.2086,0.2086,0.7295,0.287,0.6357,0.5513,0.6055,0.183,0.2196,0.1992,0.48,0.579,0.374,0.6357,0.2778,0.662,0.9766,0.6274,0.3887,0.3027,0.6465,0.253,0.5537,0.1875,0.1992,0.4226,0.2402,0.7354,0.577,0.657,0.54,0.5044,0.6406,0.3218,0.9507,0.9766,0.3218,0.677,0.567,0.4849,0.504,0.37,0.5073,0.405,0.2964,0.287,0.6846,0.7734,0.6167,0.713,0.713,0.736,0.6416,0.6846,0.772,0.183,0.617,0.287,0.643,0.772,0.2869,0.374,0.617,0.88,0.736,0.4927,0.504,0.338
0.5312,0.6084,0.33,0.552,0.4075,0.6084,0.2147,0.4814,0.671,0.4717,0.556,0.1638,0.6426,0.4487,0.523,0.544,0.915,0.1069,0.1069,0.6113,0.3218,0.4062,0.616,0.6426,0.6367,0.23,0.254,0.2534,0.712,0.612,0.6855,0.2524,0.2086,0.2556,0.7344,0.2825,0.6367,0.584,0.6084,0.183,0.23,0.1992,0.6143,0.585,0.4795,0.6387,0.3281,0.6987,0.9766,0.6494,0.5024,0.2556,0.652,0.2534,0.5537,0.2139,0.3472,0.435,0.3245,0.6987,0.584,0.652,0.544,0.504,0.6387,0.3232,0.915,0.9766,0.3298,0.6494,0.5205,0.5205,0.4136,0.37,0.6084,0.4062,0.2964,0.3503,0.6865,0.7725,0.4263,0.5693,0.621,0.7334,0.642,0.6855,0.6963,0.183,0.621,0.287,0.669,0.7725,0.287,0.3281,0.6143,0.88,0.7334,0.5586,0.5312,0.3298
0.6865,0.57,0.293,0.5537,0.4521,0.589,0.2351,0.4805,0.67,0.5605,0.5713,0.2281,0.607,0.4521,0.4893,0.575,0.915,0.1577,0.1069,0.6113,0.3225,0.4907,0.615,0.6475,0.5635,0.2219,0.253,0.2554,0.6196,0.5874,0.7324,0.3442,0.1577,0.2947,0.734,0.3062,0.6445,0.586,0.597,0.183,0.23,0.2281,0.598,0.598,0.549,0.589,0.4585,0.5786,0.9766,0.6494,0.6006,0.2351,0.6113,0.2532,0.583,0.2219,0.331,0.3442,0.4592,0.579,0.583,0.6133,0.4692,0.5513,0.62,0.4258,0.915,0.9766,0.3708,0.466,0.499,0.545,0.4253,0.3708,0.543,0.4692,0.2947,0.2554,0.6206,0.6963,0.4258,0.6206,0.632,0.7334,0.632,0.6924,0.6587,0.183,0.62,0.287,0.664,0.7324,0.287,0.332,0.6396,0.88,0.6865,0.549,0.543,0.331
0.6484,0.628,0.238,0.5483,0.54,0.5645,0.2351,0.581,0.667,0.605,0.5713,0.2281,0.628,0.4116,0.49,0.5547,0.915,0.1323,0.1323,0.593,0.2876,0.5605,0.5977,0.605,0.5576,0.2219,0.4314,0.3438,0.6157,0.587,0.7334,0.3438,0.1577,0.3193,0.7334,0.3186,0.6963,0.5874,0.5977,0.2788,0.23,0.2188,0.593,0.5977,0.4011,0.48,0.459,0.581,0.9766,0.658,0.59,0.3647,0.6143,0.2534,0.4739,0.348,0.352,0.3438,0.3452,0.481,0.5903,0.6367,0.481,0.5195,0.57,0.4985,0.915,0.9766,0.352,0.48,0.4985,0.529,0.4255,0.4702,0.5093,0.481,0.3452,0.2544,0.565,0.6733,0.495,0.5977,0.5635,0.6396,0.6733,0.66,0.6367,0.2188,0.587,0.287,0.6484,0.6963,0.287,0.3315,0.6396,0.88,0.587,0.549,0.549,0.3315
