,n,density,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,new_avg_ncluster,new_std_ncluster,0.01MS_avg_ncluster,0.01MS_std_ncluster,0.0001MS_avg_ncluster,0.0001MS_std_ncluster,0.00001MS_avg_ncluster,0.00001MS_std_ncluster,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,perc_00,perc_005,perc_05,perc_095,avg_opinion,median_opinion
232,100,1.0,0.3,1.25,1.25,0.0,1000000,0.0,1.4121085076347148,0.3965810129399749,0.057693883814,0.15209644218548474,10068.23,99993.11194053633,1.8406847749336317,1.2109810442501854,1.7775719657600124,1.1469850587273946,17.567043818335268,5.633701122133889,18.18841402768645,6.307090286009053,1.0845959614218998,0.6664899411858282,1.0845959614218998,0.6664899411858282,0.0,,,,0.49860493420000007,0.49870850000000005
233,100,1.0,0.3,1.5,1.5,0.0,1000000,0.0,1.3837612513723128,0.3914775231929084,0.054876408064,0.1484453838629356,94.72,42.311753029677746,1.9822826554696216,1.3801252598169798,1.7820205839175458,1.1299045141748971,20.27081150480421,6.205405022409523,20.577318224579717,6.4095519865308725,1.132558182825793,0.6854194950202446,1.132558182825793,0.6854194950202446,0.0,,,,0.4993474732,0.505674
234,100,1.0,0.4,0.0,0.0,0.0,1000000,0.0,1.0107028392575568,0.02391170023309587,0.0026361829470000005,0.034590605459483406,16.7,13.595528082365314,1.0107028392575572,0.0237918413317898,1.0107028392575572,0.0237918413317898,3.1291342452158286,1.1578705360954131,3.1999792506687754,1.1748378312918653,0.08385765331656296,0.15030694013562676,0.08385765331656296,0.15030694013562676,0.0,,,,0.49687293469999994,0.4955029999999999
235,100,1.0,0.4,0.5,0.5,0.0,1000000,0.0,1.01351083503698,0.021467195981740485,0.003736755273,0.03739909997966182,10026.17,99997.35738842194,1.0135296240900271,0.02142119900253349,1.0135296240900271,0.02142119900253349,9.206046421797668,1.9242723547271192,9.429939440764619,1.8994114150617307,0.2696745875958372,0.2838047233902052,0.2696745875958372,0.2838047233902052,0.0,,,,0.49619443329999996,0.4958335
236,100,1.0,0.4,0.75,0.75,0.0,1000000,0.0,1.0163494335222334,0.031128962645122486,0.0044366981400000005,0.04048235366672347,10037.52,99996.21191628039,1.0213414932937437,0.0580195803918796,1.0164877867730469,0.0315903131668845,10.14014747807068,2.4638110604415626,10.319655224009164,2.515562724661881,0.31763711157792396,0.2901496663005953,0.31763711157792396,0.2901496663005953,0.0,,,,0.49998496800000003,0.4998375
237,100,1.0,0.4,1.0,1.0,0.0,1000000,0.0,1.0284115183722138,0.04398582807457263,0.00735950345,0.0538256376837006,54.76,20.203570041560532,1.049806802191826,0.08738098839463118,1.0287539008471993,0.04481658508153125,12.186521006837408,2.7070284588840483,12.396808290695008,2.7003146998858103,0.4581070278448415,0.2797788209992903,0.4581070278448415,0.2797788209992903,0.0,,,,0.5022581909999999,0.5025645
238,100,1.0,0.4,1.25,1.25,0.0,1000000,0.0,1.037981990481584,0.05674493670655127,0.00942005339,0.06122518916543776,72.98,21.756215877144843,1.1079039294638735,0.16038729687318398,1.0387258941119173,0.059083987027421875,14.334424204328275,2.973747044814802,14.568115617922773,2.9281733777700407,0.5409714576378988,0.28571378638518213,0.5409714576378988,0.28571378638518213,0.0,,,,0.500474589,0.5024565000000001
239,100,1.0,0.4,1.5,1.5,0.0,1000000,0.0,1.0323486482944515,0.04992697250227684,0.008527357420000001,0.05707330509597745,10110.5,99988.84341275383,1.232256010678252,0.2909786115514097,1.0327910266752975,0.05102979326353088,16.439108319242276,3.6227836812770753,16.737323288838756,3.680758022204672,0.5448837970569425,0.28570629991289664,0.5448837970569425,0.28570629991289664,0.0,,,,0.49731611600000003,0.49687800000000004
240,100,1.0,0.5,0.0,0.0,0.0,1000000,0.0,1.0,0.0,0.00017723930000000012,0.0003146360429628973,12.44,0.6863753427324666,1.0,0.0,1.0,0.0,3.0304873955372713,0.9374743542138664,3.1550262793616066,0.997244478147954,0.0950289483821365,0.19636225157369736,0.0950289483821365,0.19636225157369736,0.0,,,,0.49734343,0.4973309999999999
241,100,1.0,0.5,0.5,0.5,0.0,1000000,0.0,1.0006059987757598,0.0034632144851619684,0.0009384168136000004,0.009427795955677044,22.89,8.746595297195892,1.0006059987757598,0.0034458549047418287,1.0006059987757598,0.0034458549047418287,8.869224437910383,1.9478000245322604,9.067839131030176,2.0441862890123605,0.19812423165751283,0.2571541888933483,0.19812423165751283,0.2571541888933483,0.0001,,,,0.5010281373600001,0.5010965
242,100,1.0,0.5,0.75,0.75,0.0,1000000,0.0,1.0004079933388843,0.00407993338884262,0.0010889916,0.007926297923452553,10035.8,99996.38525527412,1.0026031152901038,0.02217488862015763,1.0004079933388843,0.00405948246613025,9.90555159666139,2.191538541741934,10.09514812537625,2.225911839288569,0.21664972147258194,0.25846488788711997,0.21664972147258194,0.25846488788711997,0.0,,,,0.5062079500000001,0.506222
243,100,1.0,0.5,1.0,1.0,0.0,1000000,0.0,1.0020519178733511,0.010320991748533246,0.00167386798,0.016634737616206218,49.55,16.110336101178316,1.0174480713331238,0.07719605552873092,1.0020519178733511,0.010269257128271678,11.771763164997315,2.465260190159586,12.096829021982016,2.5860775582208846,0.37876120268311636,0.28465943356681017,0.37876120268311636,0.28465943356681017,0.0,,,,0.49482204799999996,0.49494199999999994
244,100,1.0,0.5,1.25,1.25,0.0,1000000,0.0,1.00163595186748,0.008580216022393908,0.0018471014500000009,0.015077384498116088,79.16,25.900633742880267,1.0981903323369355,0.1959419315996173,1.00163595186748,0.008537207149942879,13.905060428918002,2.5304804269154766,14.107548179062526,2.492067584881377,0.43968291483994,0.2686636826666322,0.43968291483994,0.2686636826666322,0.0,,,,0.502492103,0.5027465
245,100,1.0,0.5,1.5,1.5,0.0,1000000,0.0,1.00123988242034,0.009228441567420585,0.0019904622,0.01308007432848589,106.87,29.57054738633143,1.1961603037348267,0.2712743557146439,1.0012492769468635,0.009266119709612854,16.38163955788538,3.2569139097560047,16.70741116225051,3.3760117726302865,0.4700343552638966,0.2829039666705375,0.4700343552638966,0.2829039666705375,0.0,,,,0.5046145,0.504358
246,100,1.0,1.0,0.0,0.0,0.0,1000000,0.0,1.0,0.0,0.0001848072000000005,0.0003208160559434366,10.92,0.6768912897813193,1.0,0.0,1.0,0.0,3.138325068698947,1.011276377781806,3.2333035717053584,1.1080093501918122,0.0663144694461925,0.16615270453694972,0.0663144694461925,0.16615270453694972,0.0,,,,0.4974961400000001,0.49750750000000005
247,100,1.0,1.0,0.5,0.5,0.0,1000000,0.0,1.0,0.0,0.0008102092999999999,0.001276881463026142,20.26,7.024660745250161,1.0,0.0,1.0,0.0,8.916284124614698,1.9144085399361712,9.133626845046752,1.9471061097990991,0.25032248358990655,0.2771443366212888,0.25032248358990655,0.2771443366212888,0.0,,,,0.5005411500000001,0.5005215
248,100,1.0,1.0,0.75,0.75,0.0,1000000,0.0,1.0,0.0,0.0009148475,0.001429247020109118,32.25,17.68887968884589,1.0,0.0,1.0,0.0,10.253282398064993,2.10993751725228,10.394338055410461,2.126095604229417,0.27040789831230844,0.2805282864838097,0.27040789831230844,0.2805282864838097,0.0,,,,0.50104211,0.501059
249,100,1.0,1.0,1.0,1.0,0.0,1000000,0.0,1.0,0.0,0.0011056448000000007,0.0017466884230318278,10046.54,99995.30116752603,1.0056795634400328,0.03394960437458719,1.0,0.0,11.441641174887016,2.4435375016737284,11.833197027831963,2.47935683830386,0.337583608210779,0.2998869463561974,0.337583608210779,0.2998869463561974,0.0,,,,0.49861048,0.49865200000000004
250,100,1.0,1.0,1.25,1.25,0.0,1000000,0.0,1.0,0.0,0.001396950500000001,0.0021765203531762816,20071.53,140695.02664061415,1.065295127610066,0.16955370410387624,1.0,0.0,13.902318182440435,3.2660257739452163,14.23565903515693,3.4028091310233064,0.43528143457439206,0.282155811591972,0.43528143457439206,0.282155811591972,0.0,,,,0.50095389,0.5009250000000001
251,100,1.0,1.0,1.5,1.5,0.0,1000000,0.0,1.0,0.0,0.0016445556000000002,0.0025559724199419,110.79,35.384838104430656,1.2097590475459852,0.2950326608365234,1.0,0.0,16.659512684462527,2.8772816592410857,16.97904694198647,2.915468752750193,0.5034059954912588,0.256751942305141,0.5034059954912588,0.256751942305141,0.0,,,,0.5007269799999999,0.5007345
252,100,1.0,0.1,0.0,0.0,0.1,1000000,0.0,4.422487674708097,0.5252281146129562,0.16392755271276999,0.2447322962258049,91.97,22.74338842766657,4.422487674708098,0.5225953756550873,4.422487674708098,0.5225953756550873,5.198430678245355,1.1413528075822466,5.3549420833728,1.2173143792328724,1.563783863895328,0.11086452869746286,1.563783863895328,0.11086452869746286,0.06770000000000001,,,,0.48765386308899994,0.501309
253,100,1.0,0.1,0.5,0.5,0.1,1000000,0.0,5.933314959801156,0.7406900757870488,0.16930575464975994,0.24651540632919586,86.63,25.19606150078847,9.929275291405341,2.9326836353495063,9.254327902061114,2.455990666930364,22.308158630979275,6.617848966392683,26.23276971341807,10.068258650655563,2.811178097900968,0.22116024463497663,2.811178097900968,0.22116024463497663,0.046799999999999994,,,,0.49216482666000005,0.5037445
