,Unnamed: 0.1,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_avg_pwdist,avg_niter,std_niter,avg_ncluster_0.01,std_avg_ncluster_0.01,nruns,iqm_niter,std_iqm_niter,avg_opinion,avg_std_opinions,avg_median_opinion,avg_00_perc,avg_05_perc,avg_095_perc,avg_005_perc,std_avg_opinion,std_avg_std_opinions,std_avg_median_opinion,std_avg_00_perc,std_avg_05_perc,std_avg_095_perc,std_avg_005_perc,100B_avg_entr,std_100B_norm_entr,100B_norm_entr,iqm_ncluster,std_iqm_ncluster,iqm_100B_entr,std_iqm_100B_entr,iqm_100B_norm_entr,iqm_pwdist,std_iqm_pwdist,std_iqm_100B_norm_entr
195,195,100,1.0,0.2,1.0,1.0,0.2,1000000,0.05;0.95,3.5381929389080566,1.3623469738179788,0.18332504857999998,0.2914062903385431,55.31,7.3384211001021376,3.5377341858539086,1.3550945355749069,576,54.48148148148147,2.3628352455906048,0.4967056360000002,0.342443583541911,0.4978803500000001,0.0,0.038700000000000005,0.29,0.29940000000000005,0.06554457261902699,0.035468389575491636,0.16039823497354172,0.0,0.1052773004973057,0.10572606112023657,0.11726738677057658,1.5238158002006077,0.4782346441863348,0.3745939657857617,3.169492842080209,0.5090960079027583,1.4478093413429065,0.25944845838408803,0.35775025096075425,0.37008973599999995,0.017501189717359193,0.4782346441863348
196,196,100,1.0,0.2,1.25,1.25,0.2,1000000,0.05;0.95,3.5192388863895947,1.1837622258990903,0.18141384296,0.2855224825852264,55.47,8.737998985043786,3.5190525438099445,1.1776217264131148,576,53.66666666666666,2.8366853237063485,0.4940954360000001,0.3368855704490106,0.4944153999999999,0.0,0.04529999999999999,0.275,0.2854,0.05254350807865327,0.030693670020106038,0.12249278136625033,0.0,0.12455083299601012,0.08901123524589466,0.09657556626807838,1.53429090224257,0.4210054580381991,0.3771690211273537,3.1942254065290747,0.3742914255157424,1.4635803602497175,0.21700260217417944,0.3616472322902055,0.36616196128,0.01584984825207745,0.4210054580381991
197,197,100,1.0,0.2,1.5,1.5,0.2,1000000,0.05;0.95,3.588319124773472,1.3949070708007476,0.18063282676,0.2857362146218011,56.62,9.661733328398737,3.5881838664435866,1.3878639831829334,576,54.9056603773585,3.4546340272183613,0.5049022660000001,0.3359613729232923,0.49318635,0.0,0.0685,0.2841,0.275,0.05114146840799001,0.037460335129523584,0.11645169751844538,0.0,0.1692712320508125,0.08891675882531931,0.10005498488331303,1.5946475406317342,0.4475740226518112,0.3920062688660357,3.259367776300089,0.4491953025632807,1.554010845430762,0.22281248356288888,0.3839923904848708,0.3697809658800001,0.018871302413911894,0.4475740226518112
198,198,100,1.0,0.3,0.0,0.0,0.2,1000000,0.05;0.95,1.771977453054039,0.2905980426690584,0.18217030428,0.3582296383566485,105.24,16.540198965495605,1.771977453054038,0.28914140170348657,576,106.35294117647058,3.0667318582910768,0.491483364,0.38458747951679867,0.5128326,0.0,0.0097,0.4175,0.4441,0.1111356353232135,0.11664834259021906,0.411274511547628,0.0,0.09651378139934216,0.20575410080968007,0.2082118872687148,0.5940694935270138,0.16501819065173354,0.14603789218048968,1.886446073591132,0.07049750939420094,0.6618011485744281,0.021164023965322458,0.16352949261192928,0.42057991060000005,0.01837621006448072,0.16501819065173354
199,199,100,1.0,0.3,0.5,0.5,0.2,1000000,0.05;0.95,1.8049653226391744,0.21348603909803213,0.18746130125,0.3586521323038432,70.11,9.590499297100065,1.8049653226391749,0.21241592690019465,576,69.34482758620689,3.627251852953728,0.4692087230000001,0.3970841884986466,0.4388395000000001,0.0,0.008400000000000001,0.4112000000000001,0.4787,0.125057772147894,0.07808399378525678,0.4107983667777295,0.0,0.07960803979498557,0.1870309065368609,0.2067493893582276,0.6511052501820498,0.10042656141292858,0.16005877992439474,1.8520812734706948,0.10320327304623568,0.6559559912431537,0.02704446763090488,0.16208516811252466,0.406763997,0.02498638956359335,0.10042656141292858
200,200,100,1.0,0.3,0.75,0.75,0.2,1000000,0.05;0.95,1.828826874617259,0.2360342858026811,0.19316442498,0.3652344142576424,67.55,7.592360594303948,1.8288268746172585,0.2348511491001012,576,66.87037037037037,2.53162439651857,0.497931408,0.4101753411854847,0.52415745,0.0,0.0001,0.4804,0.4845,0.1555996959955184,0.04964603230038657,0.4272093371846495,0.0,0.0009949874371066195,0.1884776909875543,0.1871490048063308,0.6657725803510653,0.1243603796236755,0.16366439510096487,1.8414570571148965,0.09730199453124144,0.6554850146192148,0.0373741884745705,0.16196879090690824,0.40548766284000004,0.02222960501203664,0.1243603796236755
201,201,100,1.0,0.3,1.0,1.0,0.2,1000000,0.05;0.95,1.957196404824464,0.32592069563960513,0.20025727773,0.36609435572394017,66.65,8.070866675202168,1.957196404824464,0.3242869976544576,576,65.78431372549021,2.837519805512264,0.5170411810000001,0.4160063491337911,0.5742395,0.0,0.002,0.4994,0.4600000000000001,0.13935650795587315,0.0326594248579819,0.4096752814269491,0.0,0.00648074069840786,0.16615546936529052,0.16049922118191104,0.7574632678933193,0.2127514807091852,0.1862043755025032,1.9312779563990727,0.07698343233906428,0.7080246978301081,0.054131388860441255,0.17495122189237308,0.4171044652,0.015299001721013731,0.2127514807091852
202,202,100,1.0,0.3,1.25,1.25,0.2,1000000,0.05;0.95,2.03012043229694,0.4554019228372363,0.20049607266,0.36328359937689697,65.87,7.862010692005713,2.03012043229694,0.4531191920572483,576,64.57627118644068,3.3048674417915533,0.5242540120000001,0.4141153403908622,0.55276495,0.0,0.0017,0.5025,0.4468,0.13833044207765569,0.02611516046867219,0.4081706842777265,0.0,0.005840376700179535,0.1647748463813576,0.15858675858973847,0.8149626795220801,0.26890506785322993,0.20033924182265148,1.939441653547432,0.1131618992949864,0.7452334887263912,0.08919781458728243,0.1841454257844025,0.4098667458,0.018258065939752904,0.26890506785322993
203,203,100,1.0,0.3,1.5,1.5,0.2,1000000,0.05;0.95,2.157783494600912,0.5807815804266739,0.20044461510999995,0.3585066790635589,66.04,8.38579848086133,2.1577834946009116,0.5778703762274687,576,64.88679245283019,2.5746249212702925,0.517146619,0.4094464081038822,0.5458341,0.0,0.0057,0.4826,0.4424,0.13481576984507465,0.03253602654854783,0.3815253650062994,0.0,0.011511298797268707,0.1630068710208254,0.16017565358068622,0.8894388000214691,0.33217690141253337,0.21864742928896566,2.039691751785294,0.14526470824170534,0.8049607511074647,0.11776391408589452,0.19890389051858404,0.41657905932000006,0.01650640215681093,0.33217690141253337
204,204,100,1.0,0.4,0.0,0.0,0.2,1000000,0.05;0.95,1.0494590944669269,0.1705452815360118,0.01491573819,0.11405359401291035,542.76,889.4704941705486,1.049459094466927,0.16969041258614342,576,195.66,147.41772078010163,0.5382908190000001,0.06017620833654212,0.55415895,0.0,0.0631,0.4123999999999999,0.32770000000000005,0.3665338146695979,0.09802812094000976,0.3821908530880187,0.0,0.2387035609286129,0.4752433481912188,0.4515990589007022,0.061721598818542535,0.1311534632608705,0.015172790879994713,1.0041435813727184,0.008156648088848131,0.012205462615800062,0.02312036583468868,0.0030159408350304263,0.004826725559999998,0.007536005918691383,0.1311534632608705
205,205,100,1.0,0.4,0.5,0.5,0.2,1000000,0.05;0.95,1.1677887315368485,0.2759624358807673,0.049060694130000006,0.20358099138519226,72.42,18.479133741557906,1.1677887315368487,0.2745791568147048,576,76.94230769230771,3.2010422673924714,0.530873235,0.1465163028967685,0.5447293999999999,0.0,0.0535,0.4696,0.4004000000000001,0.3612444812139138,0.1496165208195187,0.4137651058730544,0.0,0.20905681046069746,0.4413160318864476,0.43100329465098064,0.2154629397763093,0.2308445421307074,0.05296645242820094,1.0358446348569317,0.04889570396974019,0.09759877878917493,0.10721557491300976,0.02411642652678589,0.0424973634,0.03848850210613268,0.2308445421307074
206,206,100,1.0,0.4,0.75,0.75,0.2,1000000,0.05;0.95,1.3119639251756288,0.3135223515572744,0.08878452779999997,0.2677979470718853,72.89,10.5790864779087,1.3119639251756283,0.3119508010516132,576,73.10714285714286,4.526424682700824,0.507294418,0.2324763555340396,0.5225546,0.0,0.0,0.4930000000000001,0.477,0.34037897313423543,0.1598533866843477,0.4413995126366136,0.0,0.0,0.3890411289311196,0.3884237376886228,0.31588349700214885,0.2463031537277868,0.07765246419726847,1.2245823711129693,0.1788858991091314,0.29675310542444205,0.1758714230514462,0.07332698782044465,0.16038742656,0.1022863000535745,0.2463031537277868
207,207,100,1.0,0.4,1.0,1.0,0.2,1000000,0.05;0.95,1.5836774788773982,0.3393579615950562,0.15038148629999998,0.33525244720127795,71.11,9.889178863073443,1.5836774788773973,0.3376569084691917,576,69.67307692307692,3.512182938584328,0.4973723440000001,0.3443111392731522,0.49083745,0.0,0.0,0.4972,0.5027999999999999,0.2582222181962007,0.12829077034012776,0.4486722190382947,0.0,0.0,0.28775711980766,0.28775711980766,0.49528698477906896,0.2144677024861161,0.12175455577113632,1.6455651553664896,0.18433185550624592,0.5696106322999119,0.08277759827644743,0.1407494349126067,0.34226684447999994,0.06562772452090734,0.2144677024861161
208,208,100,1.0,0.4,1.25,1.25,0.2,1000000,0.05;0.95,1.7260088366319666,0.2550690855751617,0.18239209113,0.3613017732633962,68.86,9.709955320352009,1.7260088366319668,0.2537905357415592,576,66.96,3.0196688560171627,0.5435826850000001,0.4002638140897533,0.6075273499999999,0.0,0.0,0.5487,0.4513000000000001,0.18991353764617014,0.059954940258505236,0.43099697864396624,0.0,0.0,0.2116868205628305,0.2116868205628305,0.589853715492298,0.1207127161848352,0.1450015431593752,1.7803035367043234,0.1196311897968738,0.6268423924352576,0.04020543740270513,0.1548912669665113,0.39081509552,0.03402105416302398,0.1207127161848352
209,209,100,1.0,0.4,1.5,1.5,0.2,1000000,0.05;0.95,1.8333363049469151,0.1457602304649513,0.20251062082,0.3752580362366505,64.51,6.323748728388718,1.833336304946916,0.14502959814239216,576,63.62,2.3314373249135394,0.5115552999999999,0.4257710931492863,0.5357314000000001,0.0,0.0004,0.5128,0.4868,0.14075185010775024,0.023408988123310392,0.4428930216079725,0.0,0.003979949748426481,0.15662745608608986,0.1571552099040945,0.6434698726680185,0.051263219239170266,0.1581818034926791,1.8622975219258169,0.06264318127557104,0.6583756225991165,0.01966316076888067,0.16268305327606786,0.41613731039999996,0.016370121218999105,0.051263219239170266
210,210,100,1.0,0.5,0.0,0.0,0.2,1000000,0.05;0.95,1.0006099929308043,0.004534285616930861,0.00041868435999999987,0.015434858022461159,823.33,1223.3292300732105,1.0006099929308043,0.004511557225099446,576,341.92307692307685,312.30235880250643,0.4732346860000001,0.002459066002161476,0.4732136000000001,0.0,0.0,0.4701000000000001,0.5298999999999999,0.4475486539501034,0.015243454166592741,0.4478010518255177,0.0,0.0,0.4988095728832798,0.4988095728832798,0.0015404064763457931,0.01118505895001741,0.00037867238994403196,1.0,0.0,0.0,0.0,0.0,0.0002853967199999989,4.08062004185826e-05,0.01118505895001741
211,211,100,1.0,0.5,0.5,0.5,0.2,1000000,0.05;0.95,1.00080799836768,0.003978308951464268,0.0005843708200000008,0.01787618891649623,82.3,7.284271141343246,1.00080799836768,0.0039583674276357506,576,81.24074074074075,2.645297611102228,0.4998544180000002,0.0039837086897802215,0.4999412499999999,0.0,0.0,0.5,0.5,0.44841240095640295,0.017436437851532906,0.44879682299587137,0.0,0.0,0.4996038430596786,0.4996038430596786,0.002240061374193894,0.01097401471858547,0.0005506659490289613,1.0,0.0,0.0,0.0,0.0,0.00046445968000000137,7.162510298867097e-05,0.01097401471858547
