,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,avg_ncluster_0.001,std_ncluster_0.001,nruns,avg_opinion,std_opinions,median_opinion,avg_00_perc,avg_05_perc,avg_095_perc,avg_005_perc,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,100B_norm_entr
137,100,1.0,0.4,1.0,1.0,0.3,1000000,0.5,1.0578166290180848,0.0565815657762173,0.0119246772586,0.0719152385744406,22.8,3.510446171533233,1.7483811842789023,0.4053834573378956,576,0.49908620786,0.0616671004949739,0.5000345,0.0146,0.9729,0.0125,0.0146,0.2727587621091501,0.2501822349081858,0.2850832112025432,0.2546959585128543,0.06982802359901533
138,100,1.0,0.2,1.5,1.5,0.0,1000000,0.05;0.5;0.95,4.3015544170405775,1.9159948467457488,0.135008910982,0.217025654371334,47.33,20.55151448129182,12.852423964610558,3.917162926432777,576,0.5002393038000001,0.2543757595030889,0.4883224999999999,0.0369,0.1818,0.0747,0.0724,1.4017631487280375,0.284312177619623,2.2071052242811087,0.4350617225868941,0.5406063550235343
139,100,1.0,0.2,0.0,0.0,0.1,1000000,0.05;0.5;0.95,2.3338105364912427,0.4303630147681851,0.15733111069,0.2721302806609982,1670.8,2312.7581242780534,2.480741828305536,0.5585191447480744,576,0.5042949870000001,0.3067589681313356,0.48009065,0.2605,0.4175999999999999,0.2727,0.2605,0.8868787893704375,0.1703345397696928,0.8868787893704375,0.1703345397696928,0.21723128756826837
140,100,1.0,0.2,0.75,0.75,0.3,1000000,0.05;0.95,3.406397735867431,1.2279243037656706,0.1813541963799999,0.2869289084274965,38.22,6.548313068295073,4.863182752869934,1.5427781772586155,576,0.498499578,0.3380364602669815,0.49123405,0.2856999999999999,0.321,0.2816,0.2856999999999999,1.2411100558868773,0.2395474710217342,1.4625347772558073,0.4486671249573699,0.35823194396404384
141,100,1.0,0.3,0.5,0.5,0.0,1000000,0.5,1.9284950388475768,1.2940981604660582,0.05711032003,0.1511595307879441,33.51,17.883175886793147,5.051171645483239,2.4085862771496536,576,0.5006609650000001,0.1293534780020284,0.5008724999999999,0.0064,0.5544,0.0177,0.0178,0.5122519374515083,0.4405534003031015,0.9141505008556317,0.7764011128591812,0.22391119588395203
142,100,1.0,0.4,1.25,1.25,0.0,1000000,0.0,1.037981990481584,0.0567449367065512,0.00942636859,0.0612245957463737,72.98,21.756215877144843,5.540876995222276,1.3529789196142892,576,0.500658829,0.0428325021477794,0.5026375000000001,0.0068,0.9703,0.0067,0.0098,0.1530483136225428,0.2179418493340004,0.5437247427891809,0.2857164811507598,0.1331794461367873
143,100,1.0,0.5,0.0,0.0,0.3,1000000,0.05;0.5;0.95,11.071447901886962,1.4495845821185378,0.02782212832,0.0435948498412483,1000000.0,0.0,37.38291053368566,4.235069226609059,576,0.4928767720000001,0.0515158048375069,0.492173,0.0,0.0158,0.0075,0.0070999999999999,0.8582053215740282,0.1171455991118576,2.763171387485679,0.1136658811627533,0.676808697501274
144,100,1.0,0.5,1.5,1.5,0.1,1000000,0.05;0.95,1.0065009143595554,0.025897992733105,0.00284729799,0.0486799468356762,147.73,35.60610973562051,1.5833002097188975,0.32182795208077,576,0.516389631,0.0155793134964969,0.51763125,0.4815,0.0,0.5185,0.4815,0.0132267251366862,0.0447834389942982,0.0132267251366862,0.0447834389942982,0.0032397420777122697
145,100,1.0,0.5,0.5,0.5,0.5,1000000,0.0,1.034575032678027,0.0475281757961015,0.01172268271289,0.0923428173810133,33.02,13.68548593410279,1.151982328341464,0.1284597107190753,576,0.012641292341,0.0685450951993402,0.0004800100499999,0.9836,0.0002,0.0017,0.9836,0.0733263936704868,0.084256546206387,0.0773359539607656,0.0944905351470449,0.01894259853270703
146,100,1.0,0.5,0.0,0.0,0.0,1000000,0.05;0.5;0.95,1.0,0.0,0.0001872875,0.0003261934529476,12.43,0.7420283421851621,1.3983216979898736,0.3625904641959149,576,0.5032643499999999,0.0003649270322735,0.5032735,0.0,1.0,0.0,0.0,0.0030253782309749,0.0301021333231595,0.0707007990228944,0.1766063528910336,0.017317389690592443
147,100,1.0,0.4,1.0,1.0,0.3,1000000,0.05;0.95,1.8870469929966311,0.1211508119412286,0.2102927251099999,0.3804092842309075,44.47,4.729992418897548,2.319729331182288,0.3330340747497646,576,0.5136285810000001,0.4342959437747518,0.5312311,0.4846999999999999,0.0,0.5153,0.4846999999999999,0.6599656668659959,0.0388535981409291,0.6599656668659959,0.0388535981409291,0.16165139281989235
148,100,1.0,0.4,1.5,1.5,0.3,1000000,0.05;0.5;0.95,1.225421789274567,0.0983410253195908,0.04068111424,0.1294830521870266,43.05,10.161697742508435,1.8739603553068864,0.4142375780662752,576,0.487951388,0.1331725416181254,0.500265,0.0641,0.8992,0.0366999999999999,0.0641,0.3817843780053269,0.16400758021021,0.3817843780053269,0.16400758021021,0.09351391982936078
149,100,1.0,0.4,0.5,0.5,0.5,1000000,0.05;0.95,1.906562019303159,0.099812895363685,0.2131193445799999,0.382232826334239,28.85,2.524126011357619,2.316544839418482,0.4172997898725267,576,0.504437466,0.4373864614690664,0.5402232,0.495,0.0,0.505,0.495,0.6664767243926971,0.0318066050356366,0.6664767243926971,0.0318066050356366,0.16324620535448955
150,100,1.0,0.5,0.5,0.5,0.0,1000000,0.05;0.5;0.95,1.0012279585285957,0.0076148781686668,0.0010952993,0.0133254071149775,20023.87,140701.86823105864,3.391288627316535,0.9349133716189834,576,0.4984507499999999,0.0035811305495185,0.4981065,0.0,0.9994,0.0006,0.0,0.0401825153676545,0.1501766803095618,0.2697115294662096,0.2881115641312415,0.06606289779411952
151,100,1.0,0.5,1.25,1.25,0.2,1000000,0.05;0.5;0.95,1.079115005852125,0.4144222696473273,0.0006287693,0.0059510141817968,464025.48,327467.2617963721,2.2565108061466024,3.0905277965205,576,0.49838815,0.0016923718311697,0.498702,0.0,0.9993,0.0,0.0,0.0124179825699202,0.0674264845857061,0.0584731109551931,0.2807451360459901,0.014322350847893916
152,100,1.0,0.2,1.5,1.5,0.1,1000000,0.5,3.39724115425813,0.9585724081469134,0.1275444723918,0.2076541135758296,85.79,19.8266706405001,5.667590017534438,2.2494697467633924,576,0.5121883732400001,0.2408568102639559,0.5063880000000001,0.0389,0.4627999999999999,0.0871,0.0834,1.394290961899729,0.2350870553506696,1.865038031600419,0.3417601294847993,0.45682072660227335
153,100,1.0,0.4,1.5,1.5,0.4,1000000,0.05;0.95,1.933699383776749,0.090129781910147,0.2154711342599999,0.3830282256421625,31.7,2.599533757729597,2.275729539103025,0.3410272439626209,576,0.5173983880000002,0.4393218352151992,0.53567745,0.4792,0.0026,0.5182,0.4792,0.6825792932141397,0.0396729654416252,0.6828565520863635,0.0403337020553824,0.1672582655172626
154,100,1.0,0.4,1.25,1.25,0.3,1000000,0.05;0.95,1.908656004948592,0.0987211764633209,0.2132931828699999,0.3822521295699677,43.49,3.3257337612179745,2.2849916576849725,0.3018520178761232,576,0.5166260650000002,0.4374949848167344,0.57171505,0.4813,0.0002,0.5185,0.4813,0.6677610428366028,0.0312553994676272,0.6677610428366028,0.0312553994676272,0.163560785151144
155,100,1.0,0.2,1.0,1.0,0.3,1000000,0.05;0.95,3.56765554709387,1.27083254847255,0.18249740754,0.2866538218226859,38.63,7.785839256579404,5.276948660529935,1.8102471500462127,576,0.500993196,0.3383626278636861,0.5033906499999999,0.2825999999999999,0.3213,0.2824,0.2825999999999999,1.280768285117926,0.2528756852243773,1.5262514765288595,0.4570602052964642,0.37383865458625937
156,100,1.0,0.2,1.25,1.25,0.3,1000000,0.05;0.5;0.95,2.893433075583742,0.2580722546002513,0.17775883717,0.2803733005533718,37.86,4.306490286284016,3.375552235623496,0.5697604722674695,576,0.499534321,0.3310390584329815,0.5001349999999999,0.2735,0.4262999999999999,0.2749999999999999,0.2735,1.2262151188755748,0.148764750745477,1.234667781508156,0.1540667651302156,0.302418408367242
157,100,1.0,0.4,1.25,1.25,0.5,1000000,0.5,1.118214890279711,0.0735380258830197,0.0232937543955,0.100815138701754,16.46,2.3243115631137403,1.638890482660739,0.4483609863523088,576,0.4988096417500001,0.0969913911083327,0.5000544999999998,0.0282,0.9463,0.0255,0.0282,0.4573679957953825,0.2857807489625966,0.4891974560851301,0.2965060791739596,0.1198235819078847
158,100,1.0,0.5,0.0,0.0,0.5,1000000,0.5,1.0,0.0,0.0001630025,0.000277951564577,12.12,2.434101165697204,1.216269431941158,0.2936981768797627,576,0.4999774500000001,0.0003172601232345,0.5000194999999998,0.0,1.0,0.0,0.0,0.081830258446441,0.1864739117948633,0.081830258446441,0.1864739117948633,0.020043429403676614
159,100,1.0,0.3,0.0,0.0,0.5,1000000,0.0,1.85205692762414,0.1220024138289917,0.15193821407572,0.2799602026867699,24.8,9.170660287079125,2.0730496673756744,0.3470809132224722,576,0.416393651132,0.3171112259014504,0.6301002345,0.3701,0.0689,0.0021,0.3701,0.6625037236582262,0.0557675631800591,0.6802782700630086,0.0819373855604985,0.16662674345318765
160,100,1.0,0.4,0.0,0.0,0.5,1000000,0.05;0.95,1.7791730000876853,0.2975405215680389,0.18669985624,0.3643837078552361,47.12,5.801915392542554,2.259887571841748,0.5442642167220456,576,0.5092167639999999,0.3967418318673308,0.5134097999999999,0.4896999999999999,0.0,0.5103,0.4896999999999999,0.59308262753694,0.1759343434570943,0.59308262753694,0.1759343434570943,0.1452691217315922
161,100,1.0,0.5,1.25,1.25,0.4,1000000,0.0,1.105297616035667,0.3077534526251045,0.02135561782629,0.1207553425536694,39.39,4.581241947090087,1.358518782427293,0.5857160880153305,576,0.031210104319,0.0746296483417057,0.0165236775,0.956,0.0027,0.0027,0.956,0.1260955555653702,0.2111095380442398,0.1532545325238903,0.2963711144359636,0.03753802641899947
162,100,1.0,0.5,0.5,0.5,0.0,1000000,0.05;0.95,1.00020199959192,0.0020199959192001,0.0008098395999999,0.0054209466118874,10021.37,99997.84191607247,3.356439279226754,0.856412366320007,576,0.4961079400000001,0.0018529317043628,0.4960594999999999,0.0,0.9999,0.0001,0.0,0.0386570356055196,0.1320360661293363,0.2478734254167035,0.2744701659513926,0.06071389236340947
163,100,1.0,0.5,1.5,1.5,0.2,1000000,0.05;0.95,1.3634821421880157,0.265777752683626,0.10900260272,0.2931498082967771,86.94,20.28076662627661,1.8633159234493923,0.4329315941297254,576,0.4576655940000001,0.3009782412254914,0.4639254499999998,0.5469999999999999,0.0,0.4529999999999999,0.5469999999999999,0.393675188062732,0.1607215931548526,0.393675188062732,0.1607215931548526,0.09642644407727231
164,100,1.0,0.5,1.0,1.0,0.1,1000000,0.5,1.0,0.0,0.0002697861,0.0004762224029112,51.78,13.777144006277098,1.687996536453111,0.4228171727094445,576,0.50038873,0.0005140673880518,0.5004744999999998,0.0,1.0,0.0,0.0,0.0997337976663631,0.2170315575351751,0.0997337976663631,0.2170315575351751,0.02442870608791604
165,100,1.0,0.2,1.0,1.0,0.0,1000000,0.0,2.5983726358807337,0.4898116356490259,0.1338710348349999,0.2157958671149087,29.83,9.60960693548625,10.240150993341832,4.040469720945155,576,0.4989132004999999,0.2526610212588038,0.4861749999999999,0.034,0.1267,0.0653999999999999,0.0614,1.3692924545513767,0.2502500987391864,2.1261495078610504,0.3859958810037763,0.5207771351518711
166,100,1.0,0.4,0.75,0.75,0.0,1000000,0.5,1.017046508569702,0.0299540499118113,0.0046420359449999,0.0416279824861538,10034.88,99996.4778598191,4.047143346245141,1.087566642826327,576,0.4999417485,0.0250701113712309,0.5000910000000001,0.0031,0.9918,0.004,0.0042,0.0824783739958301,0.1571202315717053,0.2988035584303075,0.2642751163704936,0.07318867302472398
167,100,1.0,0.5,0.75,0.75,0.0,1000000,0.5,1.00020199959192,0.0020199959192001,0.0010110078,0.0054447799050069,10031.22,99996.8476226944,3.9829798848565456,1.0639885753765668,576,0.50039956,0.0022029873278572,0.5003429999999999,0.0,0.9999,0.0001,0.0,0.0166717371571789,0.0918605074555074,0.2935350602288721,0.2936767417646991,0.07189821184607595
168,100,1.0,0.3,0.75,0.75,0.3,1000000,0.5,1.3775393163903389,0.1985760608322549,0.050256243492,0.1350106503411445,29.9,10.465431310999676,2.020029933083804,0.562726143170521,576,0.4971950396,0.1408012917475968,0.5001404999999999,0.0316999999999999,0.8547,0.0561,0.0639,0.5850017247748479,0.2080964135618947,0.7124726340979599,0.2636043444087301,0.17451240182677277
169,100,1.0,0.4,1.25,1.25,0.0,1000000,0.05;0.5;0.95,1.1109559267845948,0.1879020950576306,0.0094114212099999,0.0616979123358663,10076.86,99992.24209766262,5.342703096190348,1.4184785311745811,576,0.4946838729999999,0.0412162626905601,0.4933504999999999,0.0055,0.9588,0.0099,0.0066,0.1555998535098478,0.2195101698467121,0.5011840100364497,0.3047031723968513,0.12275955757847216
170,100,1.0,0.4,1.0,1.0,0.0,1000000,0.0,1.0284115183722138,0.0439858280745726,0.00736040675,0.0538255471771758,54.76,20.20357004156053,4.787447631162052,1.220225493009879,576,0.5020120809999999,0.035106850902884,0.502312,0.0055,0.9821,0.006,0.0069999999999999,0.1020081767082786,0.1725226356083173,0.4642156708653904,0.276357740110229,0.11370456605805217
