,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster_0.01,std_ncluster_0.01,med_ncluster_0.01,Q1_ncluster_0.01,Q3_ncluster_0.01,iqm_ncluster,std_iqm_ncluster,avg_avg_opinion,std_avg_opinion,med_avg_opinion,Q1_avg_opinion,Q3_avg_opinion,avg_median_opinion,std_median_opinion,med_median_opinion,Q1_median_opinion,Q3_median_opinion,avg_std_opinions,std_std_opinions,med_std_opinions,Q1_std_opinions,Q3_std_opinions,avg_095_perc,std_095_perc,med_095_perc,Q1_095_perc,Q3_095_perc,avg_00_perc,std_00_perc,med_00_perc,Q1_00_perc,Q3_00_perc,avg_05_perc,std_05_perc,med_05_perc,Q1_05_perc,Q3_05_perc,avg_005_perc,std_005_perc,med_005_perc,Q1_005_perc,Q3_005_perc,avg_100B_norm_entr,std_100B_norm_entr,med_100B_norm_entr,Q1_100B_norm_entr,Q3_100B_norm_entr,avg_niter,std_niter,med_niter,Q1_niter,Q3_niter,avg_pwdist,std_pwdist,med_pwdist,Q1_pwdist,Q3_pwdist,iqm_pwdist,std_iqm_pwdist,iqm_niter,std_iqm_niter
139,100,1.0,0.5,0.5,0.5,0.5,1000000,0.05;0.5;0.95,19.236468813928653,1.5966543608054469,19.455252918287933,18.018076513518427,20.32520325203252,19.43793734553854,0.6671026548657789,0.478550154,0.22347304700082216,0.29588949999999997,0.26947505000000005,0.7130604999999999,0.4780930000000001,0.2223644048650773,0.304325,0.2696,0.7137,0.08602677043880996,0.0047133328816126975,0.08549207249755345,0.0829211734444768,0.08889201908862646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086070129243823,0.0157850549870628,0.7102488342880874,0.6980593869890255,0.7192481191907799,1000000.0,0.0,1000000.0,1000000.0,1000000.0,0.09840496423999998,0.0718477869589142,0.08579999999999999,0.039000000000000035,0.14549999999999996,0.08773577830367811,0.030350722079956163,1000000.0,0.0
140,100,1.0,0.5,0.75,0.75,0.5,1000000,0.05;0.5;0.95,20.83571998995145,1.565397945678182,20.87691771269177,20.000320005120077,21.929824561403517,20.984787616570284,0.5686433337536688,0.3292880819999999,0.14075283281116466,0.28516765,0.26220970000000005,0.30593755,0.33256899999999995,0.14148220767644246,0.28915,0.261775,0.3212,0.10052682776181864,0.005657722292517571,0.1005550349446786,0.09712995979622473,0.1043000741681247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0014000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283357268219188,0.013076431038678856,0.7296407067334709,0.7199565556372877,0.7379236347099032,1000000.0,0.0,1000000.0,1000000.0,1000000.0,0.11516322043999995,0.08374209515336457,0.09999999999999998,0.0451,0.17320000000000002,0.1029700189545411,0.036541125429230034,1000000.0,0.0
141,100,1.0,0.5,1.0,1.0,0.5,1000000,0.05;0.5;0.95,4.968382495506567,1.5288509788781153,4.697041900525963,3.7551681153371046,5.913662623973591,4.797186913542737,0.5860493108032785,0.4842695,0.010074115581687556,0.483487,0.477728,0.490576,0.49382,0.004111514319566451,0.494075,0.4911,0.4966,0.06233104959751516,0.012757374847079743,0.06208147086263448,0.05321836338532642,0.07052335675521201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168,0.11163225340375424,0.515,0.43,0.58,0.0,0.0,0.0,0.0,0.0,0.4500505591271174,0.06401703739443462,0.4504206827866145,0.4108649019731224,0.4895324796989241,1000000.0,0.0,1000000.0,1000000.0,1000000.0,0.04978950200000001,0.07494548821927573,0.017299999999999982,0.005899999999999961,0.05449999999999999,0.021002157824377983,0.012768809912495696,1000000.0,0.0
142,100,1.0,0.5,1.25,1.25,0.5,1000000,0.05;0.5;0.95,2.0603924407998204,0.9968407145636881,1.9215110896108605,1.020399666944213,2.6434063676535944,1.9019642456420176,0.4888092662875981,0.4922425629999999,0.006817906618891963,0.4933690000000001,0.4877635,0.4986615,0.4971454999999999,0.002264311098325495,0.4976,0.4956,0.49945,0.0282468665956455,0.0204340037766686,0.03266443073052293,0.002033272965869559,0.043992399919632455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8164,0.1509272672514811,0.81,0.71,0.99,0.0,0.0,0.0,0.0,0.0,0.19314865641917198,0.1443907112881844,0.21752179110985287,0.010644461477018856,0.3180794118419135,1000000.0,0.0,1000000.0,1000000.0,1000000.0,0.017793028460000002,0.0459812581804351,0.0025000000000000022,0.00030000000000002247,0.010799999999999976,0.002931661761337807,0.002816183356870929,1000000.0,0.0
143,100,1.0,0.5,1.5,1.5,0.5,1000000,0.05;0.5;0.95,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4994685800000001,8.769255156511246e-05,0.499479,0.4994255000000001,0.4995275,0.499498,1.9899748742130207e-05,0.4995,0.4995,0.4995,0.0002950158173860399,6.0847904582241125e-05,0.00028847824878654865,0.00025741600466309923,0.0003274000624336993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9521.69,8849.122764087972,6594.0,3679.5,13995.0,0.0002979284000000058,0.00030448689376300265,0.00030000000000002247,0.0,0.0005000000000000004,0.00020807675134807682,0.00018679935133263968,7298.62,2729.4642616454976
144,100,1.0,0.2,0.0,0.0,0.0,1000000,0.05;0.95,2.1217434562270636,0.3529852749692606,1.9972039941846145,1.9230769230769231,2.193946402245585,2.010536772108784,0.06520972387319629,0.500587811,0.024818517411033626,0.5019565000000001,0.484767,0.5155763499999999,0.4827104999999999,0.17218091681353653,0.47700000000000004,0.3218,0.6585000000000001,0.2429950804994544,0.021983230086140733,0.2403967475661244,0.2287624899685847,0.2570036620031345,0.0002,0.0019899748742132394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.03897422225009755,0.0,0.0,0.0,0.0014000000000000002,0.008002499609497022,0.0,0.0,0.0,0.1794275716911648,0.034727905334387583,0.1687714614093015,0.14988433923722094,0.20633320950424489,44.78,25.11118475898737,35.0,31.5,48.0,0.24284490622,0.2451246512020209,0.2693,0.0,0.48,0.14327411094050724,0.19692302761241626,36.68627450980392,4.309088416761473
145,100,1.0,0.2,0.5,0.5,0.0,1000000,0.05;0.95,4.185203166934222,1.5480565141638136,3.8699713586175455,3.057169347180788,4.705908406413323,3.86366422556053,0.4676711310211814,0.5019782367000001,0.02711822070320291,0.4997950000000001,0.4810775000000001,0.5187641000000001,0.508173,0.1360378971867766,0.499425,0.4369,0.590025,0.2571596991234152,0.02100644066782036,0.2572241633934048,0.2466515054819416,0.2698614994865129,0.0046,0.008991106717195609,0.0,0.0,0.0,0.0004,0.0024166091947189147,0.0,0.0,0.0,0.0231,0.07384707170903934,0.0,0.0,0.02,0.005,0.01063014581273465,0.0,0.0,0.0,0.47004653862244894,0.07979814764668537,0.4746154584301072,0.4193862094538055,0.5285249063457018,36.65,21.25152935673101,29.0,23.0,42.0,0.274476761654,0.2404314249791099,0.2917,0.002399999999999957,0.4685,0.2502570724986217,0.14928895798002234,30.44444444444445,5.603129636943541
146,100,1.0,0.2,0.75,0.75,0.0,1000000,0.05;0.95,4.024824927044906,1.5344008899377033,3.7979934823950807,2.96226100537875,4.768718299507347,3.832686168471744,0.5323293564926291,0.4933310012,0.028723373385458464,0.4953835,0.4697159000000001,0.5154145000000001,0.5001395000000001,0.14735266833264338,0.50865,0.3935,0.5958,0.25396230934704245,0.02520560791213835,0.25307842692286264,0.2416739313485714,0.2718814960436666,0.006000000000000001,0.011832159566199232,0.0,0.0,0.0,0.0002,0.00198997487421324,0.0,0.0,0.0,0.0174,0.04435357933695997,0.0,0.0,0.02,0.007100000000000001,0.017279756942735043,0.0,0.0,0.0,0.4570395235174067,0.08679864990133666,0.4675062405846128,0.42022410452262215,0.5123457467699389,25.88,7.638429157883184,24.0,21.0,28.5,0.26897792218800004,0.2406558369407085,0.2784000000000001,0.002700000000000036,0.469,0.2424438104745729,0.15416920549229046,24.24528301886793,2.464124938462567
147,100,1.0,0.2,1.0,1.0,0.0,1000000,0.05;0.95,4.198421536539408,1.6715672409736937,3.879514898239422,3.091225849260552,4.668538150369646,3.888337647499128,0.4807750551960305,0.5024972922000001,0.029179829793025587,0.49981800000000004,0.4807309999999999,0.5239423999999999,0.5089425,0.1462901186640779,0.5063500000000001,0.40355,0.62225,0.25559415518536666,0.022890463436128862,0.25730480481271834,0.2413039784428833,0.2723518226716779,0.0074,0.016038703189472647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012300000000000002,0.022129392219399063,0.0,0.0,0.02,0.008700000000000001,0.01514298517466091,0.0,0.0,0.02,0.4771934656403562,0.08168099044815336,0.488645739030117,0.4301788912352136,0.5269377577673379,31.06,11.102990588125346,28.0,23.0,37.0,0.27250496640800004,0.2396783975360711,0.2767000000000001,0.0038000000000000256,0.4695,0.2464679864842169,0.14664026660142845,28.722222222222214,4.205008771148059
148,100,1.0,0.2,1.25,1.25,0.0,1000000,0.05;0.95,4.157184270360103,1.6769190491587385,3.8421344732305216,3.0165981145124308,4.8031138573295244,3.908336505521085,0.5429869454627266,0.5020622793,0.026895352819353305,0.49966235,0.4841693,0.5236980999999999,0.5094390000000001,0.13409111428055176,0.500475,0.42475,0.591375,0.2542503265584596,0.02153473930972592,0.2554117941226833,0.2409252973580677,0.26996286677403875,0.0075,0.012114041439585721,0.0,0.0,0.02,0.0005,0.003570714214271425,0.0,0.0,0.0,0.0196,0.061772485784530325,0.0,0.0,0.02,0.0099,0.016702993743637696,0.0,0.0,0.02,0.4911434385015815,0.07374609778884891,0.4920473773535101,0.4466570046859729,0.549888574782359,39.17,15.700353499205045,36.0,28.0,46.5,0.2720158306539999,0.2371103856393827,0.2795,0.004699999999999927,0.4625,0.2485168695259449,0.14280223243791978,35.865384615384606,5.255139777669119
149,100,1.0,0.2,1.5,1.5,0.0,1000000,0.05;0.95,3.9528674037953606,1.5116072436041188,3.6819170695627466,2.8457607397099105,4.427571284093672,3.668116028579196,0.4615959295225519,0.4936301932,0.02464244616446381,0.4921893000000001,0.47531850000000003,0.50995144,0.5073465,0.15391931461889374,0.4919250000000001,0.405875,0.669,0.2540229225585265,0.02597395457068891,0.25702123487095274,0.2386904788659935,0.26943319788361153,0.005900000000000001,0.011497391008398384,0.0,0.0,0.0,0.001,0.0043588989435406735,0.0,0.0,0.0,0.0251,0.09662810150261672,0.0,0.0,0.02,0.0071,0.01437323902257247,0.0,0.0,0.0,0.4714206892869611,0.08513791907125362,0.473653841533128,0.40537571957456864,0.5247618769162001,51.43,23.82614320447185,46.0,33.5,63.5,0.26910981148799995,0.24079969344524474,0.2775,0.0040000000000000036,0.4712000000000001,0.2403781616655977,0.1567256426879776,46.36,7.883552498715284
