n,density,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter
100,1.0,0.2,1.25,1.25,0.3,1000000,0.05;0.5;0.95,2.8586112034784956,0.35511191192157493,0.17520895033333334,0.2770335271295155,35.333333333333336,2.516611478423583
100,1.0,0.2,1.5,1.5,0.3,1000000,0.05;0.5;0.95,2.787213252071325,0.15063759012471836,0.17195973866666664,0.2732398522066272,34.333333333333336,2.309401076758503
100,1.0,0.3,0.0,0.0,0.3,1000000,0.05;0.5;0.95,1.4382047295686213,0.34811610686808514,0.06290484066666666,0.15666081084950106,156.33333333333334,76.35007094517552
100,1.0,0.3,0.25,0.25,0.3,1000000,0.05;0.5;0.95,1.3889021288584245,0.12753252047407906,0.06341882700000001,0.16000059279547654,59.0,3.4641016151377544
100,1.0,0.3,0.5,0.5,0.3,1000000,0.05;0.5;0.95,1.6725114641533203,0.045556693828167065,0.12048669033333333,0.25794539684194373,79.33333333333333,37.84617990409777
100,1.0,0.3,0.75,0.75,0.3,1000000,0.05;0.5;0.95,1.4969788211902655,0.035999678208048676,0.07749388033333333,0.17673450769160307,49.333333333333336,5.8594652770823155
100,1.0,0.3,1.0,1.0,0.3,1000000,0.05;0.5;0.95,1.8607286340931044,0.10236107866449634,0.11040022633333335,0.2080061332723182,44.666666666666664,10.016652800877813
100,1.0,0.3,1.25,1.25,0.3,1000000,0.05;0.5;0.95,2.205106672702278,0.300845251653047,0.13745980333333332,0.23902300018871675,36.666666666666664,4.041451884327381
100,1.0,0.3,1.5,1.5,0.3,1000000,0.05;0.5;0.95,2.291971880549665,0.3105576528206969,0.14381142966666666,0.2454805652401219,37.666666666666664,7.571877794400365
100,1.0,0.4,0.0,0.0,0.3,1000000,0.05;0.5;0.95,1.0134666394613345,0.011662451877121626,0.020307877666666665,0.055171565090169884,666690.3333333334,577309.2773205133
100,1.0,0.4,0.25,0.25,0.3,1000000,0.05;0.5;0.95,1.0067333197306672,0.011662451877121626,0.0017254173333333357,0.025871072592615924,31.333333333333332,10.016652800877813
100,1.0,0.4,0.5,0.5,0.3,1000000,0.05;0.5;0.95,1.047931026250098,0.024015808546361306,0.010436225666666667,0.06701390258915743,35.333333333333336,12.013880860626733
100,1.0,0.4,0.75,0.75,0.3,1000000,0.05;0.5;0.95,1.0067333197306672,0.011662451877121626,0.0017239853333333335,0.02585170284917014,32.333333333333336,3.511884584284246
100,1.0,0.4,1.0,1.0,0.3,1000000,0.05;0.5;0.95,1.1856293763413914,0.15135958015486378,0.03327981333333333,0.11754856227951756,52.666666666666664,30.072135496724094
100,1.0,0.4,1.25,1.25,0.3,1000000,0.05;0.5;0.95,1.0483284893082423,0.043198846064106705,0.010389386666666665,0.06678892096764719,41.0,7.54983443527075
100,1.0,0.4,1.5,1.5,0.3,1000000,0.05;0.5;0.95,1.2705684424567751,0.12421131601534247,0.04701189133333333,0.13747860285539326,42.333333333333336,4.509249752822894
100,1.0,0.5,0.0,0.0,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.029263686666666667,0.04541096258826271,1.0e6,0.0
100,1.0,0.5,0.25,0.25,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.03334049,0.05112677802425005,1.0e6,0.0
100,1.0,0.5,0.5,0.5,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.03899907200000001,0.05766152616322369,1.0e6,0.0
100,1.0,0.5,0.75,0.75,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.04400778,0.06418970160442149,1.0e6,0.0
100,1.0,0.5,1.0,1.0,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.01057312,0.030989206290187827,1.0e6,0.0
100,1.0,0.5,1.25,1.25,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.00915261,0.029515375582359768,1.0e6,0.0
100,1.0,0.5,1.5,1.5,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.0002143133333333331,0.0003290522820703426,6130.666666666667,5288.518727709427
100,1.0,1.0,0.0,0.0,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.056112053333333335,0.08797010254256007,1.0e6,0.0
100,1.0,1.0,0.25,0.25,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.04986976666666667,0.08090132541617613,1.0e6,0.0
100,1.0,1.0,0.5,0.5,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.043692176666666666,0.07725298549951155,1.0e6,0.0
100,1.0,1.0,0.75,0.75,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.023864956666666663,0.04959767969666019,1.0e6,0.0
100,1.0,1.0,1.0,1.0,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.015969726666666663,0.0427900160751058,1.0e6,0.0
100,1.0,1.0,1.25,1.25,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.005319656666666667,0.022914974415954983,1.0e6,0.0
100,1.0,1.0,1.5,1.5,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.0001866600000000009,0.0003092796461618276,5145.666666666667,3997.695502828265
100,1.0,0.1,0.0,0.0,0.4,1000000,0.05;0.5;0.95,4.802869599227613,0.5364970951211802,0.1599790173333333,0.23620952022402164,77.33333333333333,23.45918441321721
100,1.0,0.1,0.25,0.25,0.4,1000000,0.05;0.5;0.95,5.472913829343227,0.0612295368824244,0.16287125766666666,0.23727184985119076,115.66666666666667,52.69092268439919
100,1.0,0.1,0.5,0.5,0.4,1000000,0.05;0.5;0.95,5.0558649831549465,0.43451770857693683,0.16881619266666667,0.24729618574347975,39.666666666666664,16.258331197676263
100,1.0,0.1,0.75,0.75,0.4,1000000,0.05;0.5;0.95,5.226339845067787,0.4194043998836487,0.16549359600000002,0.24254314244946282,25.666666666666668,4.932882862316248
100,1.0,0.1,1.0,1.0,0.4,1000000,0.05;0.5;0.95,6.191129362332006,0.27572445892187214,0.17678865033333335,0.2557894688951475,22.0,3.605551275463989
100,1.0,0.1,1.25,1.25,0.4,1000000,0.05;0.5;0.95,6.089426534319976,1.1961645080700696,0.175325173,0.2545119669090108,22.0,2.0
100,1.0,0.1,1.5,1.5,0.4,1000000,0.05;0.5;0.95,6.311996769122046,0.19742443342920918,0.168702931,0.24502523030474932,21.666666666666668,3.5118845842842465
100,1.0,0.2,0.0,0.0,0.4,1000000,0.05;0.5;0.95,2.9266107385253135,0.03944981244310918,0.19117831933333335,0.296992975649293,65.33333333333333,5.859465277082315
100,1.0,0.2,0.25,0.25,0.4,1000000,0.05;0.5;0.95,2.7044882540337536,0.2786435227720001,0.17410653499999998,0.27854281336333137,45.333333333333336,2.0816659994661326
100,1.0,0.2,0.5,0.5,0.4,1000000,0.05;0.5;0.95,2.850151340906281,0.16522202214493548,0.19642873933333332,0.30860053323641745,35.0,2.6457513110645907
100,1.0,0.2,0.75,0.75,0.4,1000000,0.05;0.5;0.95,2.859999497576593,0.05421599465696302,0.1837563623333333,0.28737229270681475,32.0,1.7320508075688772
100,1.0,0.2,1.0,1.0,0.4,1000000,0.05;0.5;0.95,2.550606008430096,0.26145177902123423,0.16010945733333332,0.261895864414132,30.666666666666668,2.3094010767585034
100,1.0,0.2,1.25,1.25,0.4,1000000,0.05;0.5;0.95,2.924678248512091,0.4467231513489933,0.17097066766666663,0.26966897290995345,29.0,1.0
100,1.0,0.2,1.5,1.5,0.4,1000000,0.05;0.5;0.95,2.933586716146857,0.3675047824831153,0.17379018833333332,0.2732741429134989,28.333333333333332,2.3094010767585034
100,1.0,0.3,0.0,0.0,0.4,1000000,0.05;0.5;0.95,1.2908858005172856,0.08951793600850635,0.051026939333333333,0.14508897799294343,81.33333333333333,11.239810200058244
100,1.0,0.3,0.25,0.25,0.4,1000000,0.05;0.5;0.95,1.7417029171853209,0.25140205873600097,0.09865625466666667,0.19629026745250439,203.33333333333334,275.12966639992374
100,1.0,0.3,0.5,0.5,0.4,1000000,0.05;0.5;0.95,1.4050867912207394,0.08612370739597044,0.06507807666666668,0.1592654210262812,41.666666666666664,4.725815626252609
100,1.0,0.3,0.75,0.75,0.4,1000000,0.05;0.5;0.95,1.587482700128037,0.07435181819927857,0.08458819333333334,0.17898629275961092,40.0,2.6457513110645907
100,1.0,0.3,1.0,1.0,0.4,1000000,0.05;0.5;0.95,2.2857685466449205,0.3362771778903731,0.143539008,0.2459042813789869,27.333333333333332,1.5275252316519465
100,1.0,0.3,1.25,1.25,0.4,1000000,0.05;0.5;0.95,2.5482723909461336,0.38907430313339203,0.16248233166666665,0.2666029077277546,28.333333333333332,4.041451884327381
100,1.0,0.3,1.5,1.5,0.4,1000000,0.05;0.5;0.95,2.760210473134833,0.3231497201068525,0.17924300599999995,0.28526771772872683,29.0,3.605551275463989
100,1.0,0.4,0.0,0.0,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.00018373333333333232,0.0003048636202464759,50.333333333333336,10.692676621563628
100,1.0,0.4,0.25,0.25,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.00021604999999999972,0.00032975398216896824,42.666666666666664,11.015141094572204
100,1.0,0.4,0.5,0.5,0.4,1000000,0.05;0.5;0.95,1.0203330976934761,0.020399992789955912,0.03562657933333333,0.08623086419616262,666676.6666666666,577332.9486815501
100,1.0,0.4,0.75,0.75,0.4,1000000,0.05;0.5;0.95,1.0498965279374568,0.08642332150895524,0.030543370000000004,0.1104930458105042,333353.6666666667,577332.6600430062
100,1.0,0.4,1.0,1.0,0.4,1000000,0.05;0.5;0.95,1.086770509670126,0.11675364107332299,0.016642056000000006,0.08454006024936203,39.0,11.789826122551595
100,1.0,0.4,1.25,1.25,0.4,1000000,0.05;0.5;0.95,1.270547020229489,0.03771813881713945,0.04830627999999999,0.14039029321156504,36.333333333333336,3.055050463303893
100,1.0,0.4,1.5,1.5,0.4,1000000,0.05;0.5;0.95,1.1887206083197281,0.12171828209433311,0.035331577666666676,0.12349097322183732,36.666666666666664,4.618802153517007
100,1.0,0.5,0.0,0.0,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.03257177,0.04971786799813903,1.0e6,0.0
100,1.0,0.5,0.25,0.25,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.03937136,0.05772111114060531,1.0e6,0.0
100,1.0,0.5,0.5,0.5,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.04135008466666667,0.060715295122192155,1.0e6,0.0
100,1.0,0.5,0.75,0.75,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.049742484999999996,0.07140250801122547,1.0e6,0.0
100,1.0,0.5,1.0,1.0,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.021436006666666663,0.048434770400537126,1.0e6,0.0
100,1.0,0.5,1.25,1.25,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.0061615166666666695,0.028649158577102422,1.0e6,0.0
100,1.0,0.5,1.5,1.5,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.00015769000000000178,0.0002570857191720982,11267.333333333334,9380.47100807488
100,1.0,1.0,0.0,0.0,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.05751694666666667,0.09050963613497147,1.0e6,0.0
100,1.0,1.0,0.25,0.25,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.06527181333333333,0.09990930198167687,1.0e6,0.0
100,1.0,1.0,0.5,0.5,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.05190975666666667,0.08509623899721129,1.0e6,0.0
100,1.0,1.0,0.75,0.75,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.03290013666666667,0.06497979668158826,1.0e6,0.0
100,1.0,1.0,1.0,1.0,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.019149676666666664,0.04698312322197243,1.0e6,0.0
100,1.0,1.0,1.25,1.25,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.008328276666666665,0.023667909154822152,1.0e6,0.0
100,1.0,1.0,1.5,1.5,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.0001584533333333351,0.00029933959749540523,1546.3333333333333,2585.7038371270082
100,1.0,0.1,0.0,0.0,0.5,1000000,0.05;0.5;0.95,4.91771948662774,0.14764683244794652,0.17135638366666667,0.25231383282101916,62.0,5.196152422706632
100,1.0,0.1,0.25,0.25,0.5,1000000,0.05;0.5;0.95,5.139321462193842,0.2098825237948043,0.15821810666666664,0.2331900750000263,75.33333333333333,29.737742572921256
100,1.0,0.1,0.5,0.5,0.5,1000000,0.05;0.5;0.95,5.621658177342887,0.32436190241268703,0.173990141,0.2531907299987673,39.666666666666664,11.590225767142474
100,1.0,0.1,0.75,0.75,0.5,1000000,0.05;0.5;0.95,5.320358069408679,0.8378111035823387,0.1625481543333333,0.23860055751144352,23.333333333333332,4.041451884327381
100,1.0,0.1,1.0,1.0,0.5,1000000,0.05;0.5;0.95,6.025150543861176,0.4746179719605471,0.17074926099999999,0.24744519934578077,17.0,1.7320508075688772
100,1.0,0.1,1.25,1.25,0.5,1000000,0.05;0.5;0.95,5.941368538652509,0.7481815720382661,0.166469423,0.24271649200000128,17.666666666666668,0.5773502691896258
100,1.0,0.1,1.5,1.5,0.5,1000000,0.05;0.5;0.95,5.6216075952068465,0.37464659146878615,0.1729380723333333,0.2521837521339326,21.666666666666668,5.507570547286102
100,1.0,0.2,0.0,0.0,0.5,1000000,0.05;0.5;0.95,2.714490952249745,0.3988262811261959,0.18049181233333333,0.29037832734848734,56.0,7.0
100,1.0,0.2,0.25,0.25,0.5,1000000,0.05;0.5;0.95,2.452100470523598,0.25927370595763366,0.15468690833333335,0.2560710802202566,39.333333333333336,7.505553499465135
100,1.0,0.2,0.5,0.5,0.5,1000000,0.05;0.5;0.95,2.845491222396985,0.38959640465469364,0.18293348533333334,0.2896034669644369,29.333333333333332,4.932882862316247
100,1.0,0.2,0.75,0.75,0.5,1000000,0.05;0.5;0.95,2.8338115828692803,0.07940017006316116,0.17558732399999996,0.27651023986330775,25.666666666666668,2.886751345948129
100,1.0,0.2,1.0,1.0,0.5,1000000,0.05;0.5;0.95,2.9775667112597106,0.1627666569616792,0.18753523866666666,0.291089711294377,24.333333333333332,1.5275252316519468
100,1.0,0.2,1.25,1.25,0.5,1000000,0.05;0.5;0.95,2.8935406843744467,0.2663016674585955,0.1788320866666667,0.2808413407765473,22.666666666666668,1.5275252316519465
100,1.0,0.2,1.5,1.5,0.5,1000000,0.05;0.5;0.95,2.962009955232664,0.23104684472161557,0.174952693,0.2736593426292831,20.666666666666668,1.5275252316519465
100,1.0,0.3,0.0,0.0,0.5,1000000,0.05;0.5;0.95,1.6509101653747276,0.05704514269339659,0.09026550966666666,0.1837865777966557,62.666666666666664,1.1547005383792517
100,1.0,0.3,0.25,0.25,0.5,1000000,0.05;0.5;0.95,1.6424627374645848,0.29141872176475925,0.08763628733333331,0.1835632034460377,50.666666666666664,10.214368964029708
100,1.0,0.3,0.5,0.5,0.5,1000000,0.05;0.5;0.95,2.021194765926531,0.47946103527899975,0.12105983599999999,0.22502739837288052,31.333333333333332,8.736894948054106
100,1.0,0.3,0.75,0.75,0.5,1000000,0.05;0.5;0.95,1.9422186708970148,0.17815616273946638,0.11961114099999998,0.22231384354405181,26.0,4.58257569495584
100,1.0,0.3,1.0,1.0,0.5,1000000,0.05;0.5;0.95,2.5859349630536124,0.22389745750781773,0.16349975999999997,0.26487589812820406,24.666666666666668,0.5773502691896258
100,1.0,0.3,1.25,1.25,0.5,1000000,0.05;0.5;0.95,2.651867464906774,0.09345666835323262,0.16778366499999997,0.2688066714084509,23.666666666666668,3.0550504633038935
100,1.0,0.3,1.5,1.5,0.5,1000000,0.05;0.5;0.95,2.789649292761259,0.17019014721367987,0.17877991199999996,0.2821523718347175,22.666666666666668,1.5275252316519468
100,1.0,0.4,0.0,0.0,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.024360833333333335,0.04706634564104118,666676.3333333334,577333.5260318193
100,1.0,0.4,0.25,0.25,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.013540668666666667,0.039025480594743985,333354.6666666667,577331.7939844759
100,1.0,0.4,0.5,0.5,0.5,1000000,0.05;0.5;0.95,1.0411977065194309,0.03567826042348293,0.024329953333333328,0.07442862969871505,333355.3333333333,577331.2166523939
100,1.0,0.4,0.75,0.75,0.5,1000000,0.05;0.5;0.95,1.1400292424588787,0.13429804224769137,0.04866175466666666,0.1464384359705657,333352.3333333333,577333.8147331519
100,1.0,0.4,1.0,1.0,0.5,1000000,0.05;0.5;0.95,1.184589340928716,0.1434625330425562,0.03344558100000001,0.11788984174274149,66.66666666666667,48.42864166310401
100,1.0,0.4,1.25,1.25,0.5,1000000,0.05;0.5;0.95,1.3781119659011465,0.02002456097071265,0.06321671433333333,0.1598438670589385,36.333333333333336,7.234178138070235
100,1.0,0.4,1.5,1.5,0.5,1000000,0.05;0.5;0.95,1.3030712118150927,0.012761778706763855,0.052915818999999996,0.145857504112128,42.0,14.933184523068078
100,1.0,0.5,0.0,0.0,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.03324786,0.04968424283633535,1.0e6,0.0
100,1.0,0.5,0.25,0.25,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.04232838333333333,0.06079991291413775,1.0e6,0.0
100,1.0,0.5,0.5,0.5,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.04804858433333334,0.06880058829548057,1.0e6,0.0
100,1.0,0.5,0.75,0.75,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.05640099233333334,0.08053415044313929,1.0e6,0.0
100,1.0,0.5,1.0,1.0,0.5,1000000,0.05;0.5;0.95,1.0270664174241433,0.0118930545261187,0.034576102,0.07189426097998128,1.0e6,0.0
100,1.0,0.5,1.25,1.25,0.5,1000000,0.05;0.5;0.95,1.0067333197306672,0.011662451877121626,0.013747566666666666,0.04326797614099293,1.0e6,0.0
100,1.0,0.5,1.5,1.5,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.00013961333333333695,0.00024193401626166301,7565.333333333333,7079.739284276882
100,1.0,1.0,0.0,0.0,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.06725427333333332,0.10269328999890392,1.0e6,0.0
100,1.0,1.0,0.25,0.25,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.06210892666666667,0.09480673881941169,1.0e6,0.0
100,1.0,1.0,0.5,0.5,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.0453185,0.07812004208342338,1.0e6,0.0
100,1.0,1.0,0.75,0.75,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.03901283666666667,0.07400765785602212,1.0e6,0.0
100,1.0,1.0,1.0,1.0,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.029934203333333333,0.06798636811896183,1.0e6,0.0
100,1.0,1.0,1.25,1.25,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.012300853333333332,0.037802383072288184,1.0e6,0.0
100,1.0,1.0,1.5,1.5,0.5,1000000,0.05;0.5;0.95,1.0,0.0,0.0001871500000000026,0.00030927937633218035,7024.333333333333,7703.573478155014
100,1.0,0.1,0.0,0.0,0.0,1000000,0.0,4.193078889028271,0.5149408637035595,0.15518875666700002,0.23195403326924766,79.0,32.99311222884944
100,1.0,0.1,0.25,0.25,0.0,1000000,0.0,5.545143981680055,0.7410148858879995,0.158961663466,0.2311652350692579,116.83,65.53510201380324
100,1.0,0.1,0.5,0.5,0.0,1000000,0.0,5.807641268269761,0.7884718944321119,0.16113800943899997,0.2334729893201275,53.53,30.279991393457806
100,1.0,0.1,0.75,0.75,0.0,1000000,0.0,6.061075888958806,0.7752400259541761,0.16023527485039998,0.2321055131304248,25.56,8.59565311801567
100,1.0,0.1,1.0,1.0,0.0,1000000,0.0,6.232724696545452,0.8133757066622846,0.161771414416,0.23411699179833492,20.07,5.251752954101049
100,1.0,0.1,1.25,1.25,0.0,1000000,0.0,6.352336869001254,0.9402122608800441,0.1618918144428,0.23414681974976848,19.6,6.553586418862192
100,1.0,0.1,1.5,1.5,0.0,1000000,0.0,6.226457408008761,0.7967696526948341,0.16166001499,0.23391996470218482,21.53,5.630822463562637
100,1.0,0.2,0.0,0.0,0.0,1000000,0.0,2.138566822291976,0.3336567687978543,0.12232198585,0.21155653824196186,45.53,26.52174827029944
100,1.0,0.2,0.25,0.25,0.0,1000000,0.0,2.4670597980405238,0.41503848162710144,0.1304071870501,0.2134304702304045,64.29,45.42466179279598
100,1.0,0.2,0.5,0.5,0.0,1000000,0.0,2.5721156417269766,0.47070218604768743,0.13560317483799997,0.21870064600128733,34.92,18.69623199762698
100,1.0,0.2,0.75,0.75,0.0,1000000,0.0,2.700073656034019,0.5025363177325131,0.13461325861199996,0.2146386083927792,26.34,8.380135241549903
100,1.0,0.2,1.0,1.0,0.0,1000000,0.0,2.5983726358807337,0.4898116356490259,0.13367242465499998,0.21550521954533602,29.83,9.60960693548625
100,1.0,0.2,1.25,1.25,0.0,1000000,0.0,2.603846484982979,0.49630016405862726,0.133191314516,0.215434036333666,40.15,14.017575547947803
100,1.0,0.2,1.5,1.5,0.0,1000000,0.0,2.684065356773995,0.5338131054329381,0.135164461247,0.21692668652634614,48.47,20.97832214453768
100,1.0,0.3,0.0,0.0,0.0,1000000,0.0,1.3670814295735487,0.40713019760166896,0.047426325990999996,0.13990415182018387,44.46,41.439360589427594
100,1.0,0.3,0.25,0.25,0.0,1000000,0.0,1.388792990662694,0.3738807602432421,0.055613642435000006,0.1511188254533774,47.37,42.18254102916002
100,1.0,0.3,0.5,0.5,0.0,1000000,0.0,1.432855429191349,0.40565901636055524,0.058876119860000006,0.15234986833643505,31.04,14.024451950976642
100,1.0,0.3,0.75,0.75,0.0,1000000,0.0,1.434754166859085,0.39229508648309946,0.061236040978000006,0.15638722305301,36.7,19.101800644933657
100,1.0,0.3,1.0,1.0,0.0,1000000,0.0,1.4952511635619872,0.43346370378864413,0.06723131241,0.1637360638695321,10044.37,99995.5199173872
100,1.0,0.3,1.25,1.25,0.0,1000000,0.0,1.4121085076347148,0.396581012939975,0.057693883814,0.15209644218548476,10068.23,99993.11194053633
100,1.0,0.3,1.5,1.5,0.0,1000000,0.0,1.3837612513723128,0.39147752319290835,0.054876408063999994,0.1484453838629356,94.72,42.31175302967775
100,1.0,0.4,0.0,0.0,0.0,1000000,0.0,1.0107028392575568,0.02391170023309587,0.0026361829469999996,0.034590605459483406,16.7,13.595528082365316
100,1.0,0.4,0.25,0.25,0.0,1000000,0.0,1.0259197862190925,0.05234771691573652,0.006248594987999999,0.051424760082770894,30.4,31.22062255508806
100,1.0,0.4,0.5,0.5,0.0,1000000,0.0,1.0135108350369801,0.021467195981740485,0.0037367552730000002,0.03739909997966182,10026.17,99997.35738842191
100,1.0,0.4,0.75,0.75,0.0,1000000,0.0,1.0163494335222334,0.03112896264512249,0.0044366981400000005,0.04048235366672347,10037.52,99996.2119162804
100,1.0,0.4,1.0,1.0,0.0,1000000,0.0,1.0284115183722138,0.04398582807457263,0.00735950345,0.0538256376837006,54.76,20.203570041560535
100,1.0,0.4,1.25,1.25,0.0,1000000,0.0,1.0379819904815841,0.05674493670655127,0.00942005339,0.06122518916543776,72.98,21.756215877144843
100,1.0,0.4,1.5,1.5,0.0,1000000,0.0,1.0323486482944515,0.04992697250227684,0.008527357420000001,0.05707330509597745,10110.5,99988.84341275382
100,1.0,0.5,0.0,0.0,0.0,1000000,0.0,1.0,0.0,0.00017723930000000012,0.0003146360429628973,12.44,0.6863753427324666
100,1.0,0.5,0.25,0.25,0.0,1000000,0.0,1.0004079933388843,0.0040799333888426265,0.0007711052799999999,0.007634916223607289,19.07,9.310854966221964
100,1.0,0.5,0.5,0.5,0.0,1000000,0.0,1.00060599877576,0.0034632144851619684,0.0009384168136000003,0.009427795955677044,22.89,8.746595297195892
100,1.0,0.5,0.75,0.75,0.0,1000000,0.0,1.0004079933388843,0.00407993338884262,0.0010889915999999999,0.007926297923452553,10035.8,99996.38525527413
100,1.0,0.5,1.0,1.0,0.0,1000000,0.0,1.0020519178733513,0.010320991748533246,0.00167386798,0.01663473761620622,49.55,16.110336101178316
100,1.0,0.5,1.25,1.25,0.0,1000000,0.0,1.00163595186748,0.008580216022393908,0.0018471014500000007,0.015077384498116088,79.16,25.90063374288027
100,1.0,0.5,1.5,1.5,0.0,1000000,0.0,1.0012398824203401,0.009228441567420583,0.0019904622,0.01308007432848589,106.87,29.57054738633143
100,1.0,1.0,0.0,0.0,0.0,1000000,0.0,1.0,0.0,0.00018480720000000052,0.0003208160559434367,10.92,0.6768912897813193
100,1.0,1.0,0.25,0.25,0.0,1000000,0.0,1.0,0.0,0.0006623794000000001,0.0010306082634100276,16.16,5.830466828165943
100,1.0,1.0,0.5,0.5,0.0,1000000,0.0,1.0,0.0,0.0008102093,0.001276881463026142,20.26,7.024660745250161
100,1.0,1.0,0.75,0.75,0.0,1000000,0.0,1.0,0.0,0.0009148475,0.001429247020109118,32.25,17.68887968884589
100,1.0,1.0,1.0,1.0,0.0,1000000,0.0,1.0,0.0,0.0011056448000000007,0.0017466884230318278,10046.54,99995.30116752606
100,1.0,1.0,1.25,1.25,0.0,1000000,0.0,1.0,0.0,0.001396950500000001,0.0021765203531762816,20071.53,140695.02664061417
100,1.0,1.0,1.5,1.5,0.0,1000000,0.0,1.0,0.0,0.0016445556000000002,0.0025559724199419,110.79,35.384838104430656
100,1.0,0.1,0.0,0.0,0.1,1000000,0.0,4.422487674708097,0.5252281146129562,0.16392755271277,0.244732296225805,91.97,22.743388427666567
100,1.0,0.1,0.25,0.25,0.1,1000000,0.0,5.647019625448265,0.7477082222898679,0.16888734681284,0.2466099199087221,117.8,56.07894867816699
100,1.0,0.1,0.5,0.5,0.1,1000000,0.0,5.933314959801156,0.7406900757870488,0.16930575464975997,0.24651540632919586,86.63,25.19606150078847
100,1.0,0.1,0.75,0.75,0.1,1000000,0.0,6.101503240824577,0.7393420589720354,0.1672116426727,0.24289865798156116,78.24,22.013366004050418
100,1.0,0.1,1.0,1.0,0.1,1000000,0.0,6.319956260746536,0.863022990344154,0.16779521938154998,0.24334056026398337,72.02,22.18925939104846
100,1.0,0.1,1.25,1.25,0.1,1000000,0.0,6.461543788433294,0.8653042466790358,0.16710114942378998,0.24206046288850727,79.01,17.94351124946274
100,1.0,0.1,1.5,1.5,0.1,1000000,0.0,6.4192999393828,0.8479623578512083,0.16773778227265,0.2432718866252184,74.63,16.768570287742172
100,1.0,0.2,0.0,0.0,0.1,1000000,[0.0],2.330378460637827,0.42730609131766983,0.15023047596890002,0.2564591007286795,120.3,61.26454475832204
100,1.0,0.2,0.25,0.25,0.1,1000000,0.0,2.6073283256920763,0.43034741135399557,0.16666882790759002,0.27365702367537964,105.59,31.277543821002748
100,1.0,0.2,0.5,0.5,0.1,1000000,[0.0],2.647583703554823,0.5449338047255161,0.165003648244,0.2674250404178724,96.2,14.883249346534214
100,1.0,0.2,0.75,0.75,0.1,1000000,0.0,2.819811693442283,0.5280456354203974,0.16421232249466,0.2635514178927068,99.07,21.155153155921727
100,1.0,0.2,1.0,1.0,0.1,1000000,[0.0],2.8184247227223023,0.39643916203728474,0.15771000788599998,0.2507883942232418,94.6,31.44731043083547
100,1.0,0.2,1.25,1.25,0.1,1000000,0.0,2.852830750146028,0.5236588367170247,0.15766044268510002,0.2533086584994732,91.81,20.471066055644133
100,1.0,0.2,1.5,1.5,0.1,1000000,[0.0],2.5685600177396033,0.6792766668870234,0.15128170337969998,0.2551957225108101,104.3,20.243243042775752
100,1.0,0.3,0.0,0.0,0.1,1000000,[0.0],1.695463574739732,0.29090342062623753,0.127530990327,0.26288324254375556,95.6,20.902950349970535
100,1.0,0.3,0.25,0.25,0.1,1000000,0.0,1.6200639223987294,0.3332049054705085,0.11796464450095999,0.25606712456262476,99.65,25.341456034320405
