0.3638,0.3008,0.727,0.311,0.05286,0.9,0.3955,0.7666,0.741,0.4053,0.1226,0.6074,0.977,0.02998,0.5674,0.75,0.6045,0.5576,0.1686,0.1504,0.04608,0.836,0.1437,0.874,0.9727,0.9062,0.532,0.03983,0.177,0.949,0.1018,0.942,0.9,0.5684,0.4688,0.965,0.1552,0.9424,0.6753,0.1029,0.6187,0.532,0.07007,0.0611,0.9424,0.942,0.829,0.2341,0.2534,0.5684,0.6494,0.506,0.421,0.2354,0.02998,0.578,0.1438,0.5674,0.5005,0.55,0.0744,0.2874,0.12103,0.2146,0.3196,0.1982,0.5674,0.5674,0.7773,0.743,0.858,0.1287,0.1437,0.834,0.1177,0.6523,0.06052,0.706,0.2534,0.619,0.3872,0.9062,0.577,0.6147,0.591,0.532,0.7773,0.55,0.4004,0.4907,0.66,0.1226,0.605,0.2002,0.836,0.5127,0.6313,0.591,0.07007,0.3638
0.3027,0.3323,0.745,0.3257,0.0318,0.825,0.398,0.534,0.697,0.2537,0.1664,0.6143,0.755,0.0896,0.3687,0.8643,0.6045,0.535,0.1829,0.1462,0.0829,0.38,0.175,0.907,0.8994,0.7554,0.755,0.03983,0.11035,0.6987,0.2534,0.8486,0.8994,0.674,0.6987,0.953,0.38,0.9355,0.6753,0.0563,0.474,0.5967,0.07007,0.0563,0.9355,0.7764,0.85,0.4062,0.2534,0.5674,0.593,0.67,0.2537,0.175,0.10205,0.584,0.0727,0.4832,0.67,0.5645,0.06207,0.474,0.32,0.1335,0.1646,0.0996,0.4438,0.5674,0.6104,0.745,0.6445,0.05103,0.1462,0.657,0.05518,0.677,0.1646,0.707,0.465,0.605,0.4832,0.907,0.584,0.6143,0.535,0.5337,0.7764,0.595,0.4658,0.3257,0.67,0.04144,0.535,0.1829,0.85,0.535,0.674,0.593,0.1514,0.3687
0.357,0.11444,0.5815,0.4536,0.0318,0.8623,0.4077,0.7446,0.698,0.1768,0.1589,0.4834,0.619,0.07214,0.247,0.8633,0.626,0.5146,0.3486,0.1237,0.2744,0.4316,0.1698,0.907,0.9033,0.755,0.755,0.04065,0.0833,0.4727,0.363,0.8496,0.8633,0.5186,0.7393,0.744,0.4639,0.6943,0.676,0.04376,0.584,0.5957,0.04892,0.0833,0.76,0.768,0.8496,0.3975,0.1267,0.6714,0.6304,0.654,0.2534,0.4565,0.0562,0.518,0.07214,0.4749,0.5723,0.5786,0.04892,0.4639,0.2974,0.149,0.1855,0.1229,0.2239,0.573,0.6074,0.7446,0.626,0.04376,0.12354,0.654,0.0562,0.4614,0.1526,0.7026,0.2283,0.6094,0.4834,0.9033,0.4446,0.527,0.535,0.4077,0.7393,0.5615,0.4294,0.3472,0.669,0.2351,0.3853,0.1829,0.617,0.576,0.6714,0.5747,0.3667,0.1785
0.5024,0.1919,0.599,0.2279,0.0392,0.8633,0.3838,0.6655,0.6836,0.0899,0.1753,0.2085,0.599,0.2446,0.09595,0.8633,0.3665,0.2493,0.419,0.1235,0.2512,0.4297,0.2024,0.9053,0.711,0.5957,0.6597,0.0196,0.0833,0.4653,0.2373,0.662,0.8564,0.6865,0.6934,0.744,0.5425,0.7314,0.674,0.04077,0.586,0.5615,0.04892,0.0833,0.76,0.6587,0.8564,0.5366,0.1396,0.6055,0.619,0.63,0.1616,0.1584,0.0281,0.2993,0.0808,0.5586,0.5996,0.579,0.05255,0.4653,0.4165,0.2495,0.3423,0.1233,0.2493,0.6016,0.6133,0.6772,0.5996,0.02039,0.2202,0.5156,0.05255,0.4165,0.1248,0.6934,0.2279,0.61,0.419,0.791,0.4297,0.5615,0.5483,0.573,0.682,0.615,0.4297,0.5156,0.6494,0.4258,0.3423,0.1248,0.6133,0.5024,0.6655,0.5586,0.3665,0.2202
0.4092,0.3447,0.2466,0.216,0.06,0.8633,0.2024,0.4863,0.671,0.10657,0.0705,0.1835,0.512,0.241,0.078,0.675,0.5205,0.3848,0.4468,0.0846,0.1594,0.4382,0.1602,0.7666,0.693,0.549,0.604,0.009995,0.3235,0.3335,0.1698,0.664,0.8564,0.6865,0.2451,0.753,0.561,0.742,0.582,0.04077,0.589,0.575,0.0705,0.0423,0.6704,0.667,0.7617,0.543,0.0735,0.6074,0.6113,0.6206,0.1816,0.09174,0.2289,0.4292,0.078,0.5596,0.6816,0.62,0.02313,0.3235,0.5186,0.2494,0.2158,0.3057,0.2593,0.753,0.4363,0.6704,0.6035,0.011566,0.1594,0.476,0.0849,0.2089,0.3005,0.693,0.2241,0.4521,0.4111,0.7666,0.539,0.561,0.536,0.582,0.6816,0.6143,0.3826,0.512,0.539,0.1985,0.3057,0.108,0.506,0.5244,0.594,0.4292,0.1233,0.2046
0.365,0.387,0.2458,0.174,0.2096,0.86,0.2035,0.5166,0.6694,0.09,0.2312,0.2944,0.375,0.2268,0.2278,0.5894,0.5176,0.3838,0.563,0.08826,0.0908,0.4373,0.1948,0.7666,0.4001,0.5767,0.4548,0.02426,0.1959,0.3845,0.1758,0.6826,0.86,0.6826,0.3198,0.5376,0.548,0.7476,0.5767,0.01213,0.58,0.4001,0.1144,0.06616,0.668,0.668,0.755,0.539,0.3064,0.2322,0.5615,0.4346,0.2415,0.08826,0.1139,0.2268,0.0908,0.5615,0.6826,0.4307,0.1368,0.1414,0.5176,0.0684,0.1948,0.3064,0.4397,0.598,0.515,0.67,0.598,0.01213,0.06104,0.2477,0.06134,0.2312,0.416,0.6816,0.2322,0.3845,0.4614,0.5913,0.5654,0.5293,0.5376,0.5293,0.6826,0.5635,0.4736,0.5186,0.245,0.1959,0.4724,0.2944,0.5894,0.2096,0.5264,0.4346,0.0707,0.1825
0.3438,0.3857,0.2434,0.2522,0.1348,0.86,0.1992,0.5156,0.67,0.2227,0.2505,0.1261,0.3877,0.1193,0.2135,0.207,0.2776,0.3843,0.58,0.1926,0.09064,0.4385,0.1953,0.756,0.3325,0.4546,0.2296,0.01061,0.08435,0.4202,0.0874,0.5513,0.7056,0.6943,0.501,0.577,0.3782,0.757,0.252,0.005306,0.6357,0.1204,0.11414,0.06726,0.642,0.675,0.756,0.547,0.502,0.353,0.562,0.3938,0.2434,0.04474,0.254,0.227,0.2615,0.4062,0.4575,0.4233,0.1377,0.1755,0.522,0.2605,0.492,0.252,0.2078,0.58,0.4326,0.5513,0.52,0.1758,0.0306,0.0963,0.03296,0.1758,0.4536,0.5737,0.2296,0.479,0.2288,0.5903,0.5625,0.4888,0.577,0.502,0.6357,0.5625,0.4888,0.52,0.2778,0.3496,0.2056,0.1389,0.501,0.3782,0.5117,0.2268,0.2078,0.3438
0.435,0.1824,0.1521,0.2512,0.1304,0.676,0.4336,0.227,0.3694,0.2249,0.1256,0.1195,0.12085,0.24,0.547,0.207,0.1711,0.4443,0.146,0.4956,0.089,0.2148,0.0974,0.617,0.353,0.3455,0.4673,0.0103,0.146,0.11993,0.1389,0.4146,0.547,0.584,0.2415,0.5176,0.4478,0.7563,0.3499,0.1268,0.25,0.11993,0.1195,0.05124,0.617,0.5996,0.6245,0.586,0.25,0.3154,0.5625,0.3652,0.252,0.12085,0.2415,0.4053,0.2186,0.4011,0.2734,0.4548,0.1552,0.3208,0.5107,0.1804,0.523,0.1937,0.1356,0.607,0.4336,0.1818,0.198,0.3074,0.01339,0.0487,0.1711,0.0902,0.4668,0.5996,0.1146,0.4668,0.1135,0.584,0.3623,0.1707,0.4956,0.4788,0.607,0.2175,0.4788,0.5205,0.3208,0.4287,0.2065,0.1389,0.5107,0.1512,0.4287,0.1367,0.1035,0.353
0.2925,0.188,0.1475,0.1199,0.1323,0.5713,0.4343,0.094,0.1222,0.1962,0.06128,0.11304,0.2776,0.2274,0.4133,0.2129,0.2915,0.439,0.2452,0.3723,0.0896,0.2998,0.11273,0.4585,0.4058,0.316,0.467,0.05658,0.1514,0.263,0.2227,0.421,0.5654,0.592,0.2194,0.514,0.2288,0.664,0.2605,0.11975,0.1267,0.1504,0.2227,0.02829,0.4624,0.364,0.6055,0.511,0.1277,0.3323,0.3386,0.3853,0.2534,0.06018,0.2452,0.4722,0.3306,0.5327,0.3113,0.456,0.1514,0.3257,0.495,0.1504,0.4863,0.188,0.05933,0.4663,0.4526,0.09717,0.1962,0.4575,0.0762,0.02765,0.1777,0.2146,0.1702,0.2328,0.201,0.4673,0.02966,0.5186,0.364,0.1702,0.2361,0.4976,0.4863,0.2194,0.495,0.5186,0.158,0.2316,0.2146,0.1348,0.1959,0.1514,0.2104,0.06616,0.2524,0.2925
0.2905,0.4058,0.1376,0.05994,0.0668,0.4058,0.4373,0.03766,0.0906,0.0687,0.03046,0.073,0.2668,0.2224,0.4631,0.2413,0.292,0.4424,0.11584,0.4292,0.073,0.2251,0.0529,0.2161,0.4292,0.265,0.4897,0.0906,0.09576,0.1324,0.1035,0.3774,0.538,0.1777,0.2131,0.5166,0.2084,0.2186,0.2413,0.3472,0.06506,0.1382,0.2179,0.032,0.454,0.1455,0.5693,0.4556,0.2761,0.3315,0.3115,0.4258,0.253,0.02896,0.249,0.2316,0.3215,0.4453,0.2544,0.4543,0.2576,0.3774,0.2081,0.3208,0.375,0.2917,0.05994,0.1794,0.4067,0.04895,0.09796,0.4304,0.09796,0.02896,0.1777,0.3225,0.2083,0.2261,0.1382,0.357,0.032,0.493,0.1288,0.1041,0.2253,0.2482,0.2449,0.2915,0.2278,0.404,0.1567,0.1112,0.2695,0.1272,0.1199,0.2216,0.3293,0.1199,0.289,0.2905
