0.675,0.6494,0.462,0.552,0.8457,0.672,0.146,0.5137,0.789,0.2542,0.4363,0.6494,0.0451,0.3206,0.0873,0.0873,0.5654,0.5156,0.1788,0.345,0.5137,0.4985,0.533,0.624,0.343,0.369,0.3103,0.6914,0.0956,0.2422,0.4487,0.698,0.2935,0.5557,0.9707,0.8267,0.369,0.7656,0.07275,0.02487,0.7256,0.7266,0.546,0.813,0.7275,0.2769,0.371,0.4988,0.722,0.354,0.3103,0.4282,0.718,0.6226,0.9707,0.5283,0.746,0.8267,0.8237,0.9214,0.552,0.4363,0.7266,0.07275,0.4922,0.11743,0.6963,0.343,0.6226,0.3833,0.5156,0.3845,0.8237,0.5283,0.5283,0.533,0.3838,0.551,0.582,0.9805,0.672,0.1144,0.5557,0.7812,0.7397,0.4292,0.731,0.1788,0.7188,0.574,0.624,0.56,0.3206,0.11993,0.11993,0.4985,0.5137,0.6533,0.8457,0.675
0.438,0.662,0.391,0.4246,0.786,0.6987,0.253,0.6143,0.801,0.1522,0.5186,0.6514,0.207,0.4563,0.2717,0.08,0.547,0.545,0.2861,0.4844,0.5596,0.4492,0.4912,0.623,0.417,0.312,0.311,0.5303,0.105,0.2722,0.587,0.6987,0.3384,0.4333,0.9707,0.63,0.5396,0.7153,0.08,0.10187,0.476,0.6553,0.6387,0.801,0.727,0.4578,0.4001,0.629,0.6533,0.4192,0.1915,0.54,0.629,0.6143,0.813,0.558,0.6367,0.8267,0.7705,0.823,0.5312,0.558,0.797,0.1915,0.3198,0.1522,0.545,0.3633,0.71,0.5244,0.6885,0.4873,0.6787,0.5264,0.548,0.6025,0.483,0.5493,0.6533,0.9805,0.595,0.294,0.6367,0.6885,0.7397,0.3472,0.4023,0.2522,0.5596,0.574,0.3357,0.56,0.3198,0.253,0.2722,0.4873,0.5312,0.438,0.786,0.7153
0.6665,0.55,0.581,0.4219,0.668,0.6836,0.2527,0.6504,0.7017,0.2119,0.533,0.6504,0.312,0.3843,0.2119,0.08,0.5435,0.635,0.4155,0.4717,0.6133,0.557,0.623,0.6104,0.4612,0.4543,0.4756,0.532,0.1287,0.3474,0.6084,0.664,0.337,0.537,0.9707,0.478,0.596,0.5967,0.08,0.3281,0.4756,0.596,0.4565,0.8066,0.721,0.372,0.479,0.6133,0.625,0.5234,0.1692,0.534,0.5986,0.6045,0.721,0.707,0.535,0.8066,0.781,0.707,0.5674,0.591,0.5513,0.1467,0.448,0.2883,0.352,0.484,0.556,0.532,0.5205,0.4543,0.7017,0.5513,0.527,0.6196,0.4834,0.548,0.6367,0.781,0.505,0.307,0.571,0.623,0.721,0.3474,0.5635,0.2524,0.5615,0.5674,0.4492,0.548,0.378,0.2527,0.372,0.3281,0.535,0.4172,0.612,0.6665
0.4705,0.6084,0.557,0.3936,0.666,0.6035,0.4307,0.5405,0.624,0.2119,0.589,0.619,0.4731,0.3633,0.4004,0.2402,0.6763,0.6426,0.4165,0.4883,0.504,0.492,0.5596,0.589,0.4683,0.417,0.4326,0.51,0.1287,0.4746,0.5186,0.5923,0.3325,0.536,0.839,0.4785,0.4507,0.5825,0.1565,0.5146,0.5923,0.619,0.4675,0.7,0.716,0.3882,0.439,0.659,0.5854,0.5938,0.3662,0.4805,0.616,0.4639,0.659,0.749,0.5337,0.6763,0.7646,0.659,0.6895,0.5938,0.6143,0.1614,0.548,0.439,0.3936,0.4497,0.5825,0.5293,0.4746,0.4639,0.6895,0.55,0.58,0.5693,0.4937,0.5596,0.624,0.5923,0.524,0.4507,0.548,0.616,0.716,0.4336,0.445,0.3726,0.5596,0.4336,0.45,0.479,0.4326,0.1614,0.4211,0.4048,0.4705,0.45,0.5146,0.58
0.4707,0.5396,0.5415,0.467,0.671,0.6035,0.4321,0.4956,0.5454,0.3608,0.5635,0.5933,0.4768,0.3647,0.4336,0.2402,0.632,0.651,0.425,0.476,0.568,0.528,0.5635,0.5034,0.499,0.4053,0.4658,0.4133,0.1426,0.4443,0.5166,0.518,0.3486,0.542,0.7095,0.4736,0.4502,0.584,0.3303,0.4233,0.508,0.621,0.467,0.661,0.666,0.4297,0.4734,0.562,0.585,0.586,0.4636,0.4546,0.544,0.4636,0.6016,0.757,0.552,0.6826,0.679,0.577,0.686,0.5576,0.661,0.1614,0.528,0.4546,0.4734,0.496,0.5405,0.5576,0.509,0.4924,0.591,0.551,0.6494,0.6,0.5264,0.5635,0.621,0.591,0.5356,0.5566,0.5493,0.6074,0.638,0.516,0.4443,0.4482,0.5635,0.4402,0.445,0.4297,0.4336,0.3032,0.5034,0.4734,0.4736,0.4502,0.5415,0.4707
0.5103,0.505,0.333,0.49,0.634,0.621,0.4639,0.4727,0.4116,0.4722,0.5215,0.4993,0.4526,0.4065,0.4663,0.4116,0.634,0.6074,0.4507,0.4585,0.541,0.4927,0.5283,0.5156,0.5205,0.5327,0.4512,0.4214,0.4666,0.454,0.5166,0.507,0.4697,0.3403,0.5366,0.6265,0.4775,0.5835,0.3315,0.482,0.5327,0.5303,0.4722,0.576,0.6743,0.509,0.4124,0.541,0.5854,0.538,0.5205,0.4963,0.5254,0.475,0.4666,0.716,0.5205,0.5957,0.5913,0.5547,0.686,0.5576,0.6377,0.3403,0.5283,0.49,0.5156,0.5205,0.4988,0.5273,0.5186,0.4927,0.4941,0.5547,0.6367,0.6367,0.5273,0.5215,0.5576,0.5913,0.5386,0.5625,0.5625,0.5312,0.6016,0.559,0.5312,0.483,0.545,0.4568,0.4526,0.4512,0.4712,0.4124,0.507,0.466,0.4712,0.466,0.5103,0.5205
0.483,0.508,0.3367,0.499,0.5664,0.59,0.4941,0.4688,0.489,0.406,0.504,0.505,0.4814,0.4668,0.4663,0.4314,0.6353,0.6045,0.4314,0.4575,0.4927,0.502,0.515,0.518,0.504,0.5186,0.4697,0.48,0.4756,0.4602,0.5176,0.4912,0.531,0.414,0.5273,0.5576,0.4797,0.4556,0.406,0.4873,0.5303,0.4873,0.4868,0.5576,0.632,0.504,0.4556,0.533,0.623,0.5645,0.5146,0.4897,0.524,0.4688,0.4858,0.623,0.5225,0.6313,0.584,0.5386,0.6313,0.548,0.6357,0.4172,0.528,0.5146,0.515,0.5176,0.504,0.4922,0.51,0.4868,0.502,0.5586,0.5684,0.6357,0.5493,0.5527,0.551,0.5576,0.5186,0.535,0.4897,0.535,0.57,0.573,0.535,0.4814,0.542,0.5137,0.528,0.468,0.4995,0.4927,0.504,0.4873,0.4697,0.48,0.483,0.518
0.5117,0.4954,0.4507,0.497,0.548,0.58,0.4995,0.483,0.4883,0.5244,0.4714,0.4868,0.463,0.4666,0.4753,0.4534,0.5625,0.5244,0.4717,0.459,0.4978,0.4873,0.5015,0.462,0.507,0.5127,0.4912,0.4878,0.4788,0.459,0.508,0.4963,0.5303,0.515,0.5376,0.527,0.4429,0.4912,0.4429,0.4893,0.51,0.499,0.493,0.5596,0.632,0.4985,0.4788,0.5137,0.5605,0.506,0.5103,0.4878,0.521,0.4714,0.4717,0.579,0.4978,0.634,0.5815,0.5107,0.5713,0.5547,0.595,0.476,0.5312,0.5273,0.544,0.521,0.55,0.5264,0.518,0.492,0.502,0.559,0.5283,0.634,0.55,0.5195,0.5273,0.5303,0.533,0.505,0.5337,0.532,0.556,0.55,0.5654,0.492,0.5283,0.508,0.5337,0.463,0.5166,0.4812,0.5195,0.4873,0.499,0.5137,0.505,0.5117
0.504,0.5034,0.481,0.4976,0.5635,0.542,0.503,0.4878,0.5176,0.5137,0.505,0.484,0.4778,0.4937,0.4917,0.4863,0.561,0.5205,0.4866,0.4683,0.483,0.485,0.4858,0.4624,0.503,0.4995,0.4885,0.501,0.483,0.4844,0.4993,0.504,0.532,0.504,0.535,0.5137,0.4788,0.5024,0.4712,0.4998,0.4917,0.4995,0.4907,0.5215,0.633,0.481,0.5254,0.5327,0.5293,0.505,0.4836,0.501,0.5107,0.4712,0.49,0.527,0.5283,0.589,0.5615,0.525,0.5605,0.534,0.592,0.4836,0.5327,0.5283,0.5576,0.5205,0.5537,0.5435,0.4937,0.4897,0.4917,0.5435,0.541,0.587,0.532,0.5366,0.5176,0.525,0.547,0.526,0.53,0.532,0.542,0.5464,0.5615,0.5146,0.5215,0.507,0.5283,0.4846,0.5024,0.4932,0.5137,0.4915,0.4712,0.5024,0.504,0.501
0.4946,0.548,0.4922,0.4893,0.555,0.5317,0.51,0.4858,0.508,0.5137,0.5093,0.4868,0.5547,0.5015,0.4966,0.4985,0.526,0.506,0.4858,0.4775,0.4958,0.4875,0.5386,0.4973,0.506,0.494,0.4902,0.4976,0.502,0.4875,0.5,0.511,0.499,0.501,0.5444,0.508,0.517,0.5195,0.494,0.494,0.4893,0.499,0.5186,0.5146,0.5547,0.502,0.528,0.5176,0.5186,0.511,0.4985,0.4993,0.485,0.4893,0.4883,0.5264,0.5083,0.54,0.535,0.5303,0.561,0.5195,0.548,0.507,0.512,0.5176,0.517,0.502,0.5312,0.5156,0.5156,0.4912,0.5557,0.543,0.538,0.542,0.535,0.538,0.521,0.5264,0.538,0.532,0.5303,0.532,0.5376,0.5317,0.5493,0.532,0.511,0.5195,0.535,0.488,0.5107,0.4922,0.512,0.5,0.485,0.508,0.4946,0.501
